date,variant,symbol,name,weight,state,state_code,upside,fair_price,close,side
2025-09-05,B,600576,祥源文旅,0.1,观察,watch,1.346448540070408,19.780561192793538,5.45,long
2025-09-05,B,600597,光明乳业,0.1,观察,watch,1.323944671396832,20.148600301010532,7.1,long
2025-09-05,B,600600,青岛啤酒,0.1,观察,watch,1.0959318224759098,142.37664870078856,57.45,long
2025-09-05,B,000957,中通客车,0.1,观察,watch,1.043979169293133,23.38312169671344,10.59,long
2025-09-05,B,601949,中国出版,0.1,观察,watch,0.9917125766610282,13.742816778961096,5.36,long
2025-09-05,B,000905.SH,中证500,-1.0,,,,,6913.9532,short_index
2025-09-12,B,002124,天邦食品,0.1,观察,watch,1.5,26.423029784178624,2.19,long
2025-09-12,B,002891,中宠股份,0.1,缩量回踩确认,confirming,1.5,159.47348844980544,32.55,long
2025-09-12,B,600826,兰生股份,0.1,观察,watch,1.5,111.6829327553145,7.77,long
2025-09-12,B,600827,百联股份,0.1,观察,watch,1.5,39.61690282079027,8.05,long
2025-09-12,B,603391,力聚热能,0.1,观察,watch,1.5,155.13879994558457,50.24,long
2025-09-12,B,600597,光明乳业,0.1,观察,watch,1.41520419698616,21.036428555749456,7.1,long
2025-09-12,B,600576,祥源文旅,0.1,观察,watch,1.2882205412647267,19.221052546623707,5.45,long
2025-09-12,B,600600,青岛啤酒,0.1,观察,watch,1.1892574850895126,148.6505832375779,57.45,long
2025-09-12,B,000957,中通客车,0.1,观察,watch,1.1210673940702471,24.413485705748545,10.59,long
2025-09-12,B,601949,中国出版,0.1,观察,watch,1.0152247772374698,14.348400413930786,5.36,long
2025-09-12,B,000905.SH,中证500,-1.0,,,,,7147.7489,short_index
2025-09-19,B,002124,天邦食品,0.1,观察,watch,1.5,25.576797665144774,2.19,long
2025-09-19,B,002891,中宠股份,0.1,缩量回踩确认,confirming,1.5,151.42505792756583,32.55,long
2025-09-19,B,600826,兰生股份,0.1,观察,watch,1.5,105.90451711785309,7.77,long
2025-09-19,B,600827,百联股份,0.1,观察,watch,1.5,40.10947464080048,8.05,long
2025-09-19,B,603391,力聚热能,0.1,观察,watch,1.5,157.8530019368805,50.24,long
2025-09-19,B,600597,光明乳业,0.1,观察,watch,1.4939189227006362,21.29806759986343,7.1,long
2025-09-19,B,600600,青岛啤酒,0.1,观察,watch,1.2312769153730598,150.4996279419129,57.45,long
2025-09-19,B,600576,祥源文旅,0.1,观察,watch,1.2094826901583868,19.332973538885884,5.45,long
2025-09-19,B,000957,中通客车,0.1,观察,watch,1.1796400741570503,24.71711844094095,10.59,long
2025-09-19,B,601949,中国出版,0.1,观察,watch,1.111461768831267,14.526856969559116,5.36,long
2025-09-19,B,000905.SH,中证500,-1.0,,,,,7170.3488,short_index
2025-09-26,B,002124,天邦食品,0.1,观察,watch,1.5,25.190347450506362,2.19,long
2025-09-26,B,002891,中宠股份,0.1,缩量回踩确认,confirming,1.5,150.93739608163636,32.55,long
2025-09-26,B,600826,兰生股份,0.1,观察,watch,1.5,98.13357552739132,7.77,long
2025-09-26,B,600827,百联股份,0.1,观察,watch,1.5,39.21199820368245,8.05,long
2025-09-26,B,603391,力聚热能,0.1,观察,watch,1.5,164.84067367700396,50.24,long
2025-09-26,B,600597,光明乳业,0.1,观察,watch,1.458248920741514,20.821368358680623,7.1,long
2025-09-26,B,600600,青岛啤酒,0.1,观察,watch,1.2105092228452543,147.13149387258014,57.45,long
