date,symbol,combo_id,state_code,state,score,entry,close,stock_name,pattern_ok,pe_ttm,pb,fair_price,upside,upside_raw,undervalued,pe_ref,industry,close_basic
2025-08-15,600749,6,watch,观察,0.0,False,26.76,西藏旅游,False,221.9598,5.8807,9.049905955943373,-0.6618121840080952,-0.6618121840080952,False,75.0641,旅游景点,26.76
2025-08-15,600783,6,watch,观察,0.0,False,13.02,鲁信创投,False,35.2943,2.2129,15.235470231737137,0.16657505602887723,0.16657505602887723,True,41.17345,专用机械,13.06
2025-08-15,600809,4,watch,观察,0.0,False,179.48,山西汾酒,False,18.2183,6.7663,163.9717400086726,-0.13049241696535896,-0.13049241696535896,False,15.84095,白酒,188.58
2025-08-15,600814,4,watch,观察,0.0,False,7.65,杭州解百,False,27.1064,1.5767,8.472543532154768,0.08901587816899337,0.08901587816899337,True,29.5193,百货,7.78
2025-08-15,600826,6,invalid,作废,0.0,False,10.64,兰生股份,False,28.0411,2.0345,15.758915877051901,0.4378572880521807,0.4378572880521807,True,40.319100000000006,文教休闲,10.96
2025-08-15,600827,4,watch,观察,0.0,False,9.65,百联股份,False,11.1994,0.905,35.425107059306754,1.436775465864343,2.600112506027109,True,40.319100000000006,超市连锁,9.84
2025-08-15,600841,6,candidate,止跌缩量候选,6.0,False,6.87,动力新科,False,,2.8815,,,,False,40.319100000000006,汽车配件,6.87
2025-08-15,600883,6,candidate,止跌缩量候选,6.0,False,8.15,博闻科技,False,35.8688,1.9972,9.194905823445445,0.12407161655812304,0.12407161655812304,True,40.319100000000006,种植业,8.18
2025-08-15,600965,6,invalid,作废,5.0,False,5.12,*ST福成,False,79.8644,1.9536,4.1336369145701966,-0.19264904012300854,-0.19264904012300854,False,64.4786,农业综合,5.12
2025-08-15,601007,4,watch,观察,0.0,False,7.47,金陵饭店,False,91.9174,1.9199,3.3468606923172333,-0.561355086196955,-0.561355086196955,False,40.319100000000006,酒店餐饮,7.63
2025-08-15,601949,4,watch,观察,0.0,False,6.57,中国出版,False,20.5619,1.3605,13.137792227371985,0.9608645115480574,0.9608645115480574,True,40.319100000000006,出版业,6.7
2025-08-15,601956,6,invalid,作废,5.0,False,6.76,东贝集团,False,34.547,1.7317,8.064520247778391,0.16707963064810283,0.16707963064810283,True,40.319100000000006,家用电器,6.91
2025-08-15,603020,6,watch,观察,0.0,False,8.96,爱普股份,False,21.9904,1.0712,12.098065155704306,0.34124890861466817,0.34124890861466817,True,29.4946,食品,9.02
2025-08-15,603031,6,watch,观察,0.0,False,24.63,安孚科技,False,41.6936,4.0021,34.67781448471708,-0.032966690331369786,-0.032966690331369786,False,40.319100000000006,电气设备,35.86
2025-08-15,603043,4,watch,观察,0.0,False,15.62,广州酒家,False,19.3995,2.5156,24.584534756050417,0.5203793912214232,0.5203793912214232,True,29.4946,食品,16.17
2025-08-15,603081,6,trial,试仓·放量破压,32.0,False,13.31,大丰实业,True,92.3259,1.8794,6.02934868763803,-0.5540422568315067,-0.5540422568315067,False,41.17345,专用机械,13.52
2025-08-15,603099,4,watch,观察,0.0,False,38.67,长白山,False,75.0641,9.0542,38.83,0.0,0.0,False,75.0641,旅游景点,38.83
2025-08-15,603206,6,confirming,缩量回踩确认,36.0,False,18.35,嘉环科技,True,85.5158,2.4515,8.458374405665388,-0.5285187064846495,-0.5285187064846495,False,40.319100000000006,通信设备,17.94
2025-08-15,603231,6,watch,观察,0.0,False,16.8,索宝蛋白,False,25.6489,1.7691,19.778903578710974,0.1499362545762195,0.1499362545762195,True,29.4946,食品,17.2
2025-08-15,603345,4,watch,观察,0.0,False,71.12,安井食品,False,17.0583,1.6212,127.51720570045082,0.7290468569552653,0.7290468569552653,True,29.4946,食品,73.75
2025-08-15,603389,6,trial,试仓·放量破压,32.0,False,27.4,亚振家居,True,,,,,,False,,,
2025-08-15,603391,6,candidate,止跌缩量候选,6.0,False,38.74,力聚热能,False,14.2673,1.7542,114.45326214490478,1.436775465864343,1.8858613753127784,True,41.17345,专用机械,39.66
2025-08-15,603466,6,candidate,止跌缩量候选,6.0,False,10.71,风语筑,False,,3.0476,,,,False,40.319100000000006,文教休闲,10.73
2025-08-15,603589,4,watch,观察,0.0,False,33.49,口子窖,False,12.2661,2.0002,44.399757135519856,0.2914414524584017,0.2914414524584017,True,15.84095,白酒,34.38
2025-08-15,603636,6,invalid,作废,5.0,False,13.4,南威软件,False,,3.3239,,,,False,40.319100000000006,软件服务,13.32
2025-08-15,603660,6,candidate,止跌缩量候选,6.0,False,7.54,苏州科达,False,,4.1407,,,,False,40.319100000000006,IT设备,7.54
2025-08-15,603668,6,watch,观察,0.0,False,13.62,天马科技,False,186.2,3.0345,2.9492274006444688,-0.7834634801288936,-0.7834634801288936,False,40.319100000000006,饲料,13.62
2025-08-15,603721,6,watch,观察,0.0,False,19.22,中广天择,False,,5.1094,,,,False,40.319100000000006,影视音像,19.28
2025-08-15,603739,6,trial,试仓·放量破压,26.0,False,15.04,蔚蓝生物,True,64.4786,2.2277,15.16,0.0,0.0,False,64.4786,农业综合,15.16
2025-08-15,603755,6,invalid,作废,5.0,False,26.31,日辰股份,False,41.0322,3.9035,20.522195495245196,-0.28118404570069366,-0.28118404570069366,False,29.4946,食品,28.55
2025-08-15,603777,6,candidate,止跌缩量候选,6.0,False,13.33,来伊份,False,,2.5719,,,,False,29.4946,食品,13.33
2025-08-15,603779,6,watch,观察,0.0,False,7.43,威龙股份,False,4841.6043,4.4011,0.061874307448049816,-0.7842110681377693,-0.9916723677728062,False,40.319100000000006,红黄酒,7.43
2025-08-15,605016,6,invalid,作废,5.0,False,20.6,百龙创园,False,29.4946,4.8481,20.83,0.0,0.0,False,29.4946,食品,20.83
2025-08-15,605108,4,watch,观察,0.0,False,19.49,同庆楼,False,59.523,2.2698,13.33741711607278,-0.3226299077667456,-0.3226299077667456,False,40.319100000000006,酒店餐饮,19.69
2025-08-15,605388,4,watch,观察,0.0,False,7.52,均瑶健康,False,,2.6118,,,,False,40.319100000000006,乳制品,7.52
2025-08-15,605589,6,entry,建仓,56.0,True,32.73,圣泉集团,True,29.9841,2.9353,44.64346503646934,0.3446826818213655,0.3446826818213655,True,40.319100000000006,化工原料,33.2
2025-08-22,000008,6,watch,观察,0.0,False,2.98,神州高铁,False,,2.7076,,,,False,41.9004,运输设备,2.98
2025-08-22,000417,6,candidate,止跌缩量候选,6.0,False,6.09,合百集团,False,27.8378,1.0163,6.13006606125484,1.0776713676996508e-05,1.0776713676996508e-05,True,27.8381,百货,6.13
2025-08-22,000430,6,invalid,作废,5.0,False,6.59,张家界,False,,11.8664,,,,False,81.3855,旅游景点,7.58
2025-08-22,000596,4,watch,观察,0.0,False,156.96,古井贡酒,False,15.0252,3.647,185.99611625801987,0.1318451667864653,0.1318451667864653,True,17.0062,白酒,164.33
2025-08-22,000681,6,candidate,止跌缩量候选,6.0,False,21.91,视觉中国,False,126.8176,4.2921,7.242344658785531,-0.6696010648364266,-0.6696010648364266,False,41.9004,互联网,21.92
2025-08-22,000793,6,candidate,止跌缩量候选,6.0,False,2.48,*ST华闻,False,,27.9867,,,,False,41.9004,出版业,2.6
2025-08-22,000929,6,invalid,作废,5.0,False,8.75,兰州黄河,False,,3.2928,,,,False,41.9004,啤酒,8.75
2025-08-22,000957,4,watch,观察,0.0,False,11.26,中通客车,False,23.7727,2.2541,20.04011105175264,0.7625427486150078,0.7625427486150078,True,41.9004,汽车整车,11.37
2025-08-22,000980,6,candidate,止跌缩量候选,6.0,False,2.54,众泰汽车,False,,97.1802,,,,False,41.9004,汽车配件,2.54
2025-08-22,001211,6,watch,观察,0.0,False,17.92,双枪科技,False,70.4837,2.0683,14.79634236000664,-0.4055306404175717,-0.4055306404175717,False,41.9004,家居用品,24.89
2025-08-22,001215,6,confirming,缩量回踩确认,42.0,False,30.43,千味央厨,True,41.9004,1.6672,21.5026204284446,-0.2933742875962997,-0.2933742875962997,False,29.6079,食品,30.43
2025-08-22,001313,6,candidate,止跌缩量候选,6.0,False,7.6,粤海饲料,False,,2.1136,,,,False,41.9004,饲料,7.71
2025-08-22,002023,6,watch,观察,0.0,False,12.65,海特高新,False,146.5225,2.1804,3.617465303963555,-0.7140343633230392,-0.7140343633230392,False,41.9004,航空,12.65
2025-08-22,002124,6,invalid,作废,5.0,False,3.02,天邦食品,False,6.8351,1.7647,28.545408845517994,1.5,8.45212213427748,True,64.6062,农业综合,3.02
2025-08-22,002131,6,invalid,作废,5.0,False,3.89,利欧股份,False,377.8268,2.5611,0.536748414882163,-0.7779601587541767,-0.8891015671731068,False,41.9004,互联网,4.84
2025-08-22,002187,4,watch,观察,0.0,False,6.73,广百股份,False,104.1899,1.1575,1.7981629025462162,-0.7328138332026425,-0.7328138332026425,False,27.8381,百货,6.73
2025-08-22,002194,6,candidate,止跌缩量候选,6.0,False,14.35,武汉凡谷,False,390.4682,3.9513,1.5398712110230741,-0.7779601587541767,-0.8926919016708659,False,41.9004,通信设备,14.35
2025-08-22,002306,6,watch,观察,0.0,False,1.93,ST云网,False,,,,,,False,41.9004,酒店餐饮,1.93
2025-08-22,002354,6,candidate,止跌缩量候选,6.0,False,7.97,天娱数科,False,,10.5977,,,,False,41.9004,互联网,7.97
2025-08-22,002494,6,watch,观察,0.0,False,5.25,华斯股份,False,186.7104,1.6087,1.1781727209625172,-0.7755861483880919,-0.7755861483880919,False,41.9004,服饰,5.25
2025-08-22,002515,6,candidate,止跌缩量候选,6.0,False,7.13,金字火腿,False,137.4941,3.308,1.5375234719162494,-0.7779601587541767,-0.7846605781629903,False,29.6079,食品,7.14
2025-08-22,002534,6,confirming,缩量回踩确认,42.0,False,16.06,西子洁能,True,48.2063,2.8961,13.476199231220816,-0.12831829034794207,-0.12831829034794207,False,42.02055,专用机械,15.46
2025-08-22,002650,6,candidate,止跌缩量候选,6.0,False,6.22,ST加加,False,,3.791,,,,False,29.6079,食品,6.22
2025-08-22,002661,4,watch,观察,0.0,False,10.28,克明食品,False,19.36,1.545,16.256816993801657,0.5293336776859505,0.5293336776859505,True,29.6079,食品,10.63
2025-08-22,002682,6,watch,观察,0.0,False,4.8,龙洲股份,False,,2.389,,,,False,41.9004,仓储物流,4.8
2025-08-22,002695,6,candidate,止跌缩量候选,6.0,False,12.79,煌上煌,False,127.4331,2.6026,2.9971954696228846,-0.7676592659207067,-0.7676592659207067,False,29.6079,食品,12.9
2025-08-22,002696,6,watch,观察,0.0,False,6.62,百洋股份,False,,1.7303,,,,False,41.9004,饲料,6.68
2025-08-22,002891,4,watch,观察,0.0,False,60.46,中宠股份,False,40.7111,6.5589,62.555576046827525,0.029213162994858877,0.029213162994858877,True,41.9004,饲料,60.78
2025-08-22,002910,6,invalid,作废,5.0,False,10.52,庄园牧场,False,,1.8951,,,,False,41.9004,乳制品,10.33
2025-08-22,002946,4,watch,观察,0.0,False,17.46,新乳业,False,26.5675,5.2212,28.293711339042066,0.5771299520090336,0.5771299520090336,True,41.9004,乳制品,17.94
2025-08-22,002967,6,candidate,止跌缩量候选,6.0,False,21.56,广电计量,False,35.9389,3.9228,25.5560623168767,0.16587875533196628,0.16587875533196628,True,41.9004,电器仪表,21.92
2025-08-22,003005,6,invalid,作废,5.0,False,24.41,竞业达,False,119.8193,3.1148,8.518608805092335,-0.6503034152260947,-0.6503034152260947,False,41.9004,软件服务,24.36
2025-08-22,003032,4,watch,观察,0.0,False,6.95,传智教育,False,,2.2303,,,,False,41.9004,文教休闲,6.95
2025-08-22,600059,4,watch,观察,0.0,False,10.01,古越龙山,False,45.5813,1.57,9.311955823989225,-0.0807546077009651,-0.0807546077009651,False,41.9004,红黄酒,10.13
2025-08-22,600113,6,candidate,止跌缩量候选,6.0,False,49.41,浙江东日,False,148.7502,8.7542,13.957391788380788,-0.7183170173888842,-0.7183170173888842,False,41.9004,区域地产,49.55
2025-08-22,600186,6,invalid,作废,5.0,False,6.46,莲花控股,False,45.5624,6.5445,4.1979139378083685,-0.3501681210822959,-0.3501681210822959,False,29.6079,食品,6.46
2025-08-22,600197,4,watch,观察,0.0,False,16.28,伊力特,False,28.4217,2.0139,9.741181421237998,-0.40164733284778886,-0.40164733284778886,False,17.0062,白酒,16.28
2025-08-22,600238,6,invalid,作废,5.0,False,7.1,*ST椰岛,False,,31.2437,,,,False,41.9004,红黄酒,7.1
2025-08-22,600272,6,watch,观察,0.0,False,13.97,开开实业,False,186.2247,4.7586,3.145488176380469,-0.77500084575247,-0.77500084575247,False,41.9004,医药商业,13.98
2025-08-22,600415,4,watch,观察,0.0,False,20.01,小商品城,False,34.6052,5.6281,25.342300347924585,0.2108122478702621,0.2108122478702621,True,41.9004,商品城,20.93
2025-08-22,600543,6,watch,观察,0.0,False,6.46,*ST莫高,False,,2.5943,,,,False,41.9004,红黄酒,6.46
2025-08-22,600576,6,invalid,作废,5.0,False,7.92,祥源文旅,False,50.4089,2.9354,12.786891997246515,0.6145065653089035,0.6145065653089035,True,81.3855,旅游景点,7.92
2025-08-22,600597,4,watch,观察,0.0,False,8.79,光明乳业,False,17.5414,1.2803,20.996301093413294,1.3886576898081109,1.3886576898081109,True,41.9004,乳制品,8.79
2025-08-22,600600,4,watch,观察,0.0,False,65.64,青岛啤酒,False,20.9827,3.3685,136.92758453392554,0.9969022099157876,0.9969022099157876,True,41.9004,啤酒,68.57
2025-08-22,600712,4,watch,观察,0.0,False,7.54,南宁百货,False,,5.1978,,,,False,27.8381,百货,7.54
2025-08-22,600730,6,invalid,作废,5.0,False,7.18,*ST高科,False,129.5875,3.151,3.136366393363557,-0.6766632584161281,-0.6766632584161281,False,41.9004,文教休闲,9.7
2025-08-22,600749,6,watch,观察,0.0,False,24.9,西藏旅游,False,264.6139,5.409,7.658323882456665,-0.6924367918692103,-0.6924367918692103,False,81.3855,旅游景点,24.9
2025-08-22,600783,6,candidate,止跌缩量候选,6.0,False,13.22,鲁信创投,False,35.8348,2.2468,15.548921523212073,0.17261851607934187,0.17261851607934187,True,42.02055,专用机械,13.26
2025-08-22,600809,4,watch,观察,0.0,False,187.06,山西汾酒,False,18.9872,7.0519,176.03430458414087,-0.10433344568972791,-0.10433344568972791,False,17.0062,白酒,196.54
2025-08-22,600814,4,watch,观察,0.0,False,7.85,杭州解百,False,27.8381,1.6192,7.99,0.0,0.0,False,27.8381,百货,7.99
2025-08-22,600826,6,invalid,作废,0.0,False,10.88,兰生股份,False,28.6807,2.0809,16.376988148824818,0.4609266858898142,0.4609266858898142,True,41.9004,文教休闲,11.21
2025-08-22,600827,4,watch,观察,0.0,False,9.92,百联股份,False,11.5181,0.9308,36.81440932098175,1.5,2.63778748231045,True,41.9004,超市连锁,10.12
2025-08-22,600841,6,confirming,缩量回踩确认,42.0,False,7.38,动力新科,True,,3.0954,,,,False,41.9004,汽车配件,7.38
2025-08-22,600883,6,invalid,作废,5.0,False,8.34,博闻科技,False,36.702,2.0436,9.555510544384502,0.14163805787150574,0.14163805787150574,True,41.9004,种植业,8.37
2025-08-22,600965,6,invalid,作废,5.0,False,5.23,*ST福成,False,81.5803,1.9955,4.141813967342607,-0.20806616303200642,-0.20806616303200642,False,64.6062,农业综合,5.23
2025-08-22,601007,4,watch,观察,0.0,False,7.74,金陵饭店,False,95.17,1.9878,3.478125039403173,-0.5597310076704844,-0.5597310076704844,False,41.9004,酒店餐饮,7.9
2025-08-22,601949,4,watch,观察,0.0,False,6.91,中国出版,False,21.636,1.4316,13.653069883527452,0.9366056572379367,0.9366056572379367,True,41.9004,出版业,7.05
2025-08-22,601956,6,watch,观察,0.0,False,6.93,东贝集团,False,46.019,1.7514,6.446355461874443,-0.08949781611942897,-0.08949781611942897,False,41.9004,家用电器,7.08
2025-08-22,603020,6,watch,观察,0.0,False,8.99,爱普股份,False,22.0635,1.0748,12.144559793323815,0.34194030865456515,0.34194030865456515,True,29.6079,食品,9.05
2025-08-22,603031,6,watch,观察,0.0,False,27.16,安孚科技,False,45.9838,4.414,36.037926835102795,-0.08880083855618726,-0.08880083855618726,False,41.9004,电气设备,39.55
2025-08-22,603043,4,watch,观察,0.0,False,16.24,广州酒家,False,20.1673,2.6152,24.679000114046,0.4681142245119574,0.4681142245119574,True,29.6079,食品,16.81
2025-08-22,603081,6,candidate,止跌缩量候选,6.0,False,13.35,大丰实业,False,91.7796,1.8683,6.153395656551129,-0.5421580612685172,-0.5421580612685172,False,42.02055,专用机械,13.44
2025-08-22,603099,4,watch,观察,0.0,False,41.93,长白山,False,81.3855,9.8167,42.1,0.0,0.0,False,81.3855,旅游景点,42.1
2025-08-22,603206,6,confirming,缩量回踩确认,42.0,False,18.35,嘉环科技,True,87.8515,2.5185,8.790110265618685,-0.5230542449474398,-0.5230542449474398,False,41.9004,通信设备,18.43
2025-08-22,603231,6,watch,观察,0.0,False,17.06,索宝蛋白,False,26.0515,1.7969,19.854903287718557,0.1365142122334606,0.1365142122334606,True,29.6079,食品,17.47
2025-08-22,603345,4,watch,观察,0.0,False,72.35,安井食品,False,17.3543,1.6493,128.00751035766353,0.706084371020439,0.706084371020439,True,29.6079,食品,75.03
2025-08-22,603389,6,watch,观察,0.0,False,27.36,亚振家居,False,,30.7999,,,,False,41.9004,家居用品,27.36
2025-08-22,603391,6,candidate,止跌缩量候选,6.0,False,40.11,力聚热能,False,14.0699,1.7944,122.65787166220086,1.5,1.9865564076503741,True,42.02055,专用机械,41.07
2025-08-22,603466,6,candidate,止跌缩量候选,6.0,False,10.95,风语筑,False,,3.1158,,,,False,41.9004,文教休闲,10.97
2025-08-22,603589,4,watch,观察,0.0,False,33.75,口子窖,False,14.5783,1.997,40.420682109711,0.16654205222831187,0.16654205222831187,True,17.0062,白酒,34.65
2025-08-22,603636,6,watch,观察,0.0,False,13.66,南威软件,False,,3.4088,,,,False,41.9004,软件服务,13.66
2025-08-22,603660,6,candidate,止跌缩量候选,6.0,False,8.28,苏州科达,False,,4.5471,,,,False,41.9004,IT设备,8.28
2025-08-22,603668,6,watch,观察,0.0,False,13.7,天马科技,False,187.2937,3.0523,3.0648947615429667,-0.7762850539019732,-0.7762850539019732,False,41.9004,饲料,13.7
2025-08-22,603721,6,watch,观察,0.0,False,19.94,中广天择,False,,5.3002,,,,False,41.9004,影视音像,20.0
2025-08-22,603739,6,confirming,缩量回踩确认,48.0,False,15.48,蔚蓝生物,True,64.6062,2.2321,15.19,0.0,0.0,False,64.6062,农业综合,15.19
2025-08-22,603755,6,candidate,止跌缩量候选,6.0,False,27.59,日辰股份,False,40.2417,3.8283,20.601048166454202,-0.26424827976949283,-0.26424827976949283,False,29.6079,食品,28.0
2025-08-22,603777,6,candidate,止跌缩量候选,6.0,False,13.79,来伊份,False,,2.6607,,,,False,29.6079,食品,13.79
2025-08-22,603779,6,watch,观察,0.0,False,7.66,威龙股份,False,,4.5613,,,,False,41.9004,红黄酒,7.66
2025-08-22,605016,6,invalid,作废,5.0,False,20.68,百龙创园,False,29.6079,4.8667,20.91,0.0,0.0,False,29.6079,食品,20.91
2025-08-22,605108,4,watch,观察,0.0,False,20.29,同庆楼,False,61.9414,2.362,13.860506801589889,-0.32354774028355837,-0.32354774028355837,False,41.9004,酒店餐饮,20.49
2025-08-22,605388,4,watch,观察,0.0,False,7.97,均瑶健康,False,,2.7681,,,,False,41.9004,乳制品,7.97
2025-08-22,605589,6,candidate,止跌缩量候选,6.0,False,31.26,圣泉集团,False,25.7804,2.6875,51.35888659601868,0.6252812213929961,0.6252812213929961,True,41.9004,化工原料,31.6
2025-08-29,000008,6,candidate,止跌缩量候选,6.0,False,2.86,神州高铁,False,,2.649,,,,False,41.7943,运输设备,2.86
2025-08-29,000417,6,candidate,止跌缩量候选,6.0,False,6.13,合百集团,False,28.0194,1.023,6.439398274052977,0.043662605194972004,0.043662605194972004,True,29.2428,百货,6.17
2025-08-29,000430,6,watch,观察,0.0,False,6.62,张家界,False,,12.0046,,,,False,98.8166,旅游景点,7.61
2025-08-29,000596,4,watch,观察,0.0,False,163.62,古井贡酒,False,15.6625,3.8017,194.8844418196329,0.13767916999201923,0.13767916999201923,True,17.8189,白酒,171.3
2025-08-29,000681,6,candidate,止跌缩量候选,6.0,False,21.59,视觉中国,False,135.0216,4.2009,6.6860182370820676,-0.690462118653608,-0.690462118653608,False,41.7943,互联网,21.6
2025-08-29,000793,6,invalid,作废,5.0,False,2.47,*ST华闻,False,,37.0866,,,,False,41.7943,出版业,2.59
2025-08-29,000929,6,trial,试仓·放量破压,32.0,False,8.76,兰州黄河,True,,3.3586,,,,False,41.7943,啤酒,8.49
2025-08-29,000957,4,watch,观察,0.0,False,11.41,中通客车,False,20.7676,2.2519,23.183725418440257,1.0124761647951614,1.0124761647951614,True,41.7943,汽车整车,11.52
2025-08-29,000980,6,trial,试仓·放量破压,38.0,False,2.62,众泰汽车,True,,98.328,,,,False,41.7943,汽车配件,2.57
2025-08-29,001211,6,watch,观察,0.0,False,17.93,双枪科技,False,70.5403,2.07,14.758882695423749,-0.4075117344269872,-0.4075117344269872,False,41.7943,家居用品,24.91
2025-08-29,001215,6,invalid,作废,0.0,False,29.15,千味央厨,False,47.0823,1.5246,18.583331634181,-0.36249291134885075,-0.36249291134885075,False,30.0153,食品,29.15
2025-08-29,001313,6,invalid,作废,5.0,False,7.61,粤海饲料,False,,2.0918,,,,False,103.8774,饲料,7.72
2025-08-29,002023,6,candidate,止跌缩量候选,6.0,False,12.54,海特高新,False,106.1672,2.1375,4.936557825769164,-0.6063351016133043,-0.6063351016133043,False,41.7943,航空,12.54
2025-08-29,002124,6,candidate,止跌缩量候选,6.0,False,3.03,天邦食品,False,6.9441,1.6716,26.938511254158207,1.5,7.890597773649574,True,61.7372,农业综合,3.03
2025-08-29,002131,6,candidate,止跌缩量候选,6.0,False,5.23,利欧股份,False,36.9951,2.7074,5.942355014583012,0.12972528794353844,0.12972528794353844,True,41.7943,互联网,5.26
2025-08-29,002187,4,watch,观察,0.0,False,6.66,广百股份,False,381.7758,1.1539,0.5101346077986084,-0.8,-0.923403212042251,False,29.2428,百货,6.66
2025-08-29,002194,6,candidate,止跌缩量候选,6.0,False,15.14,武汉凡谷,False,411.9643,4.1688,1.5359721752588757,-0.8,-0.8985487334703517,False,41.7943,通信设备,15.14
2025-08-29,002306,6,candidate,止跌缩量候选,6.0,False,1.87,ST云网,False,,,,,,False,41.7943,酒店餐饮,1.87
2025-08-29,002354,6,candidate,止跌缩量候选,6.0,False,7.63,天娱数科,False,,10.1456,,,,False,41.7943,互联网,7.63
2025-08-29,002494,6,invalid,作废,5.0,False,4.8,华斯股份,False,297.1294,1.4849,0.6751692696851944,-0.8,-0.8593397354822512,False,41.7943,服饰,4.8
2025-08-29,002515,6,candidate,止跌缩量候选,6.0,False,7.2,金字火腿,False,160.1961,3.3422,1.3509087487148563,-0.8,-0.8126340154348327,False,30.0153,食品,7.21
2025-08-29,002534,6,invalid,作废,5.0,False,16.06,西子洁能,False,41.7943,2.5627,12.811100855858333,-0.08164151570908007,-0.08164151570908007,False,38.382149999999996,专用机械,13.95
2025-08-29,002650,6,confirming,缩量回踩确认,48.0,False,6.86,ST加加,True,,4.1677,,,,False,30.0153,食品,6.86
2025-08-29,002661,4,watch,观察,0.0,False,9.75,克明食品,False,23.3943,1.4541,12.932817994126774,0.28301765814749746,0.28301765814749746,True,30.0153,食品,10.08
2025-08-29,002682,6,watch,观察,0.0,False,4.61,龙洲股份,False,,2.346,,,,False,41.7943,仓储物流,4.61
2025-08-29,002695,6,invalid,作废,5.0,False,12.5,煌上煌,False,124.4695,2.5421,3.038437368190601,-0.7588541771277301,-0.7588541771277301,False,30.0153,食品,12.6
2025-08-29,002696,6,watch,观察,0.0,False,6.3,百洋股份,False,103.8774,1.6367,6.36,0.0,0.0,False,103.8774,饲料,6.36
2025-08-29,002891,4,watch,观察,0.0,False,59.12,中宠股份,False,39.8136,6.4143,155.08451021761405,1.5,1.6090933751280967,True,103.8774,饲料,59.44
2025-08-29,002910,6,invalid,作废,5.0,False,9.71,庄园牧场,False,,1.7842,,,,False,41.7943,乳制品,9.71
2025-08-29,002946,4,watch,观察,0.0,False,19.24,新乳业,False,26.6801,5.3548,30.969648202218135,0.5664971270722374,0.5664971270722374,True,41.7943,乳制品,19.77
2025-08-29,002967,6,candidate,止跌缩量候选,6.0,False,20.93,广电计量,False,33.569,3.6954,26.49416735678751,0.24502666150317243,0.24502666150317243,True,41.7943,电器仪表,21.28
2025-08-29,003005,6,invalid,作废,5.0,False,24.41,竞业达,False,138.1599,2.8581,6.770100687681447,-0.6974932668596314,-0.6974932668596314,False,41.7943,软件服务,22.38
2025-08-29,003032,4,watch,观察,0.0,False,6.68,传智教育,False,,2.1402,,,,False,128.9195,文教休闲,6.68
2025-08-29,600059,4,watch,观察,0.0,False,10.28,古越龙山,False,46.7962,1.6118,9.28837640663131,-0.1068868839777588,-0.1068868839777588,False,41.7943,红黄酒,10.4
2025-08-29,600113,6,trial,试仓·放量破压,32.0,False,61.03,浙江东日,True,175.198,10.1716,14.105737274398109,-0.7614453361339741,-0.7614453361339741,False,41.7943,区域地产,59.13
2025-08-29,600186,6,watch,观察,0.0,False,6.25,莲花控股,False,42.618,6.1885,4.4017932563705475,-0.2957130789807124,-0.2957130789807124,False,30.0153,食品,6.25
2025-08-29,600197,4,watch,观察,0.0,False,16.12,伊力特,False,30.4451,1.9845,9.434709296405662,-0.41472026697235354,-0.41472026697235354,False,17.8189,白酒,16.12
2025-08-29,600238,6,invalid,作废,5.0,False,6.76,*ST椰岛,False,,29.7475,,,,False,41.7943,红黄酒,6.76
2025-08-29,600272,6,candidate,止跌缩量候选,6.0,False,13.26,开开实业,False,220.7197,4.4946,2.512736112816391,-0.8,-0.8106453569844467,False,41.7943,医药商业,13.27
2025-08-29,600415,4,watch,观察,0.0,False,21.51,小商品城,False,37.201,6.0503,25.27813096422139,0.1234724872987285,0.1234724872987285,True,41.7943,商品城,22.5
2025-08-29,600543,6,watch,观察,0.0,False,6.04,*ST莫高,False,,2.4938,,,,False,41.7943,红黄酒,6.04
2025-08-29,600576,6,invalid,作废,5.0,False,8.02,祥源文旅,False,47.3196,2.9107,16.748009957818745,1.088280543368921,1.088280543368921,True,98.8166,旅游景点,8.02
2025-08-29,600597,4,watch,观察,0.0,False,8.79,光明乳业,False,17.5414,1.2803,20.94313435643677,1.3826091418016806,1.3826091418016806,True,41.7943,乳制品,8.79
2025-08-29,600600,4,watch,观察,0.0,False,66.53,青岛啤酒,False,20.577,3.1643,141.16265004616804,1.0311172668513389,1.0311172668513389,True,41.7943,啤酒,69.5
2025-08-29,600712,4,watch,观察,0.0,False,7.84,南宁百货,False,,5.4512,,,,False,29.2428,百货,7.84
2025-08-29,600730,6,invalid,作废,5.0,False,7.18,*ST高科,False,128.9195,3.1347,9.65,0.0,0.0,False,128.9195,文教休闲,9.65
2025-08-29,600749,6,candidate,止跌缩量候选,6.0,False,24.43,西藏旅游,False,259.6192,5.3069,9.298578602815201,-0.6193786900198444,-0.6193786900198444,False,98.8166,旅游景点,24.43
2025-08-29,600783,6,invalid,作废,5.0,False,13.26,鲁信创投,False,34.97,2.1926,14.202602830997996,0.09757363454389467,0.09757363454389467,True,38.382149999999996,专用机械,12.94
2025-08-29,600809,4,watch,观察,0.0,False,192.27,山西汾酒,False,19.9753,6.8711,180.2112698182255,-0.10795332235310617,-0.10795332235310617,False,17.8189,白酒,202.02
2025-08-29,600814,4,watch,观察,0.0,False,7.87,杭州解百,False,29.2428,1.6233,8.01,0.0,0.0,False,29.2428,百货,8.01
2025-08-29,600826,6,invalid,作废,0.0,False,11.25,兰生股份,False,30.2764,2.0234,49.351211009234916,1.5,3.2580855055422706,True,128.9195,文教休闲,11.59
