date,variant,equity,day_return,long_ret,short_ret,equity_long,equity_short,n_long,n_short,position_scale
2026-07-24,B,951282.511494199,0.0,0.0,0.0,1012370.7406797151,909872.409898893,7,7,
2026-07-27,B,943958.1111270598,-0.0076995007041963555,0.023370310855830075,-0.03106981156002643,1036030.159590747,881602.8455796672,7,7,
2026-07-28,B,952153.8894771218,0.008682353860253766,0.012097922281006623,-0.003415568420752857,1048563.9719422548,878591.6707406595,7,7,
2026-07-29,B,960798.3991658753,0.009078899728593914,0.01707653175711637,-0.007997632028522455,1066469.807908495,871565.017854751,7,7,
2026-07-30,B,990491.3424530671,0.03090444708585071,0.01076304464577596,0.02014140244007475,1077948.2700643863,889119.5596320545,7,7,
2026-07-31,B,989302.7528421234,0.0,0.0,0.0,1077301.5011023476,888586.0878962752,7,7,
2026-08-03,B,977398.4322401221,-0.012033041015808283,0.0031003310851575355,-0.015133372100965818,1080641.492434302,875138.7839843994,7,7,
2026-08-04,B,960468.4212057538,-0.017321504184906505,-0.0041345628963067906,-0.013186941288599714,1076173.5122154737,863598.3802206205,7,7,
2026-08-05,B,940335.9398299771,-0.020961107029945608,0.005703422134919399,-0.026664529164865006,1082311.3840460575,840570.9360244976,7,7,
2026-08-06,B,950913.107805037,0.01124828641237766,0.007462093552240636,0.0037861928601370227,1090387.6928464642,843753.4997009123,7,7,
2026-08-07,B,949772.012075671,0.0,0.0,0.0,1089733.4602307563,843247.2476010917,7,7,
2026-08-10,B,994973.5101533723,0.04759194575434598,0.04336955609120244,0.004222389663143542,1136994.7166586942,846807.7660628367,7,7,
2026-08-11,B,982131.980538142,-0.012906403521487513,-0.004565848489213074,-0.00834055503227444,1131803.3710493948,839744.9192882322,7,7,
2026-08-12,B,956485.0957946003,-0.026113480928997932,-0.002068730227947227,-0.024044750701050704,1129461.9752036124,819553.4620514727,7,7,
2026-08-13,B,960695.2530567262,0.004401696671110525,-0.022231113053843315,0.02663280972495384,1104352.7783428438,841380.4734657167,7,7,
2026-08-14,B,959542.4187530582,0.0,0.0,0.0,1103690.166675838,840875.6451816373,7,7,
2026-08-17,B,952997.952577881,-0.006820403191431451,0.0038944690088729616,-0.010714872200304412,1107988.4538253548,831865.7701071675,7,7,
2026-08-18,B,962800.7908959896,0.010286316241909772,-0.00783082092008948,0.018117137161999253,1099311.9946619216,846936.7963645712,7,7,
2026-08-19,B,976066.8301182666,0.013778591945205698,-0.01739768574588117,0.031176277691086867,1080186.5100421158,873341.1331148326,7,7,
2026-08-20,B,974895.5499221247,0.0,0.0,0.0,1079538.3981360905,872817.1284349636,7,7,
2025-06-03,B_L,1000000.0,0.0,0.0,0.0,1000000.0,1000000.0,0,0,
2025-06-04,B_L,1000000.0,0.0,0.0,0.0,1000000.0,1000000.0,0,0,
2025-06-05,B_L,1000000.0,0.0,0.0,0.0,1000000.0,1000000.0,0,0,
2025-06-06,B_L,999400.0,0.0,0.0,0.0,999400.0,1000000.0,7,0,
2025-06-09,B_L,1010187.0906842547,0.010793566824349399,0.010793566824349399,0.0,1010187.0906842547,1000000.0,7,0,
2025-06-10,B_L,1006348.7313391593,-0.0037996519461512513,-0.0037996519461512513,0.0,1006348.7313391593,1000000.0,7,0,
2025-06-11,B_L,1011490.1988725228,0.0051090316639258605,0.0051090316639258605,0.0,1011490.1988725228,1000000.0,7,0,
2025-06-12,B_L,1009112.7973002329,-0.002350395065557691,-0.002350395065557691,0.0,1009112.7973002329,1000000.0,7,0,
2025-06-13,B_L,1008507.3296218527,0.0,0.0,0.0,1008507.3296218527,1000000.0,7,0,
2025-06-16,B_L,1012739.4678645881,0.004196437763444201,0.004196437763444201,0.0,1012739.4678645881,1000000.0,7,0,
2025-06-17,B_L,1015766.2967722606,0.0029887537750007093,0.0029887537750007093,0.0,1015766.2967722606,1000000.0,7,0,
2025-06-18,B_L,1000577.6730393001,-0.014952872310515133,-0.014952872310515133,0.0,1000577.6730393001,1000000.0,7,0,
2025-06-19,B_L,984954.1977632532,-0.015614455226239339,-0.015614455226239339,0.0,984954.1977632532,1000000.0,7,0,
2025-06-20,B_L,984363.2252445952,0.0,0.0,0.0,984363.2252445952,1000000.0,7,0,
2025-06-23,B_L,990586.9691776598,0.006322609148181184,0.006322609148181184,0.0,990586.9691776598,1000000.0,7,0,
2025-06-24,B_L,1000998.0044919605,0.010509965947708238,0.010509965947708238,0.0,1000998.0044919605,1000000.0,7,0,
2025-06-25,B_L,1018400.6434884513,0.017385288400573056,0.017385288400573056,0.0,1018400.6434884513,1000000.0,7,0,
2025-06-26,B_L,1024266.4359090041,0.005759808242520235,0.005759808242520235,0.0,1024266.4359090041,1000000.0,7,0,
2025-06-27,B_L,1023651.8760474586,0.0,0.0,0.0,1023651.8760474586,1000000.0,7,0,
2025-06-30,B_L,1024627.0285705974,0.000952621243565844,0.000952621243565844,0.0,1024627.0285705974,1000000.0,7,0,
2025-07-01,B_L,1039196.2624869024,0.014219060702146083,0.014219060702146083,0.0,1039196.2624869024,1000000.0,7,0,
2025-07-02,B_L,1042174.146866092,0.002865564943491248,0.002865564943491248,0.0,1042174.146866092,1000000.0,7,0,
2025-07-03,B_L,1049474.139146296,0.007004580090722658,0.007004580090722658,0.0,1049474.139146296,1000000.0,7,0,
2025-07-04,B_L,1048844.4546628082,0.0,0.0,0.0,1048844.4546628082,1000000.0,7,0,
2025-07-07,B_L,1052946.463000035,0.003910978714709007,0.003910978714709007,0.0,1052946.463000035,1000000.0,7,0,
2025-07-08,B_L,1060553.672770035,0.00722468808938854,0.00722468808938854,0.0,1060553.672770035,1000000.0,7,0,
2025-07-09,B_L,1056862.199211588,-0.003480704139004603,-0.003480704139004603,0.0,1056862.199211588,1000000.0,7,0,
2025-07-10,B_L,1057322.6629348642,0.0004356894622779468,0.0004356894622779468,0.0,1057322.6629348642,1000000.0,7,0,
2025-07-11,B_L,1056688.2693371032,0.0,0.0,0.0,1056688.2693371032,1000000.0,7,0,
2025-07-14,B_L,1068154.053150761,0.010850677675120426,0.010850677675120426,0.0,1068154.053150761,1000000.0,7,0,
2025-07-15,B_L,1052164.7542899472,-0.0149690944051092,-0.0149690944051092,0.0,1052164.7542899472,1000000.0,7,0,
2025-07-16,B_L,1058427.4309760407,0.0059521825460878055,0.0059521825460878055,0.0,1058427.4309760407,1000000.0,7,0,
2025-07-17,B_L,1057489.1174334509,-0.0008865166520907342,-0.0008865166520907342,0.0,1057489.1174334509,1000000.0,7,0,
2025-07-18,B_L,1056854.6239629907,0.0,0.0,0.0,1056854.6239629907,1000000.0,7,0,
2025-07-21,B_L,1076901.9922874535,0.01896889872070503,0.01896889872070503,0.0,1076901.9922874535,1000000.0,7,0,
2025-07-22,B_L,1080827.212112327,0.0036449183426024503,0.0036449183426024503,0.0,1080827.212112327,1000000.0,7,0,
2025-07-23,B_L,1080907.3937752824,7.418545911582885e-05,7.418545911582885e-05,0.0,1080907.3937752824,1000000.0,7,0,
2025-07-24,B_L,1095637.4304519244,0.013627473326086222,0.013627473326086222,0.0,1095637.4304519244,1000000.0,7,0,
2025-07-25,B_L,1094980.0479936532,0.0,0.0,0.0,1094980.0479936532,1000000.0,7,0,
2025-07-28,B_L,1096534.0359233648,0.0014191929182260565,0.0014191929182260565,0.0,1096534.0359233648,1000000.0,7,0,
2025-07-29,B_L,1090191.655283116,-0.005784025331149951,-0.005784025331149951,0.0,1090191.655283116,1000000.0,7,0,
2025-07-30,B_L,1100127.2803029087,0.009113649853807233,0.009113649853807233,0.0,1100127.2803029087,1000000.0,7,0,
2025-07-31,B_L,1083272.1939304415,-0.015321033006132159,-0.015321033006132159,0.0,1083272.1939304415,1000000.0,7,0,
2025-08-01,B_L,1082622.2306140831,0.0,0.0,0.0,1082622.2306140831,1000000.0,7,0,
2025-08-04,B_L,1088683.3513330447,0.00559855556958555,0.00559855556958555,0.0,1088683.3513330447,1000000.0,7,0,
2025-08-05,B_L,1101372.6081066104,0.011655599176774691,0.011655599176774691,0.0,1101372.6081066104,1000000.0,7,0,
2025-08-06,B_L,1104398.8619281119,0.0027477111735184157,0.0027477111735184157,0.0,1104398.8619281119,1000000.0,7,0,
2025-08-07,B_L,1129507.324892948,0.022734959107980606,0.022734959107980606,0.0,1129507.324892948,1000000.0,7,0,
2025-08-08,B_L,1128829.620498012,0.0,0.0,0.0,1128829.620498012,1000000.0,7,0,
2025-08-11,B_L,1132208.6899297466,0.0029934273254131573,0.0029934273254131573,0.0,1132208.6899297466,1000000.0,7,0,
2025-08-12,B_L,1131986.8762403866,-0.00019591237139660056,-0.00019591237139660056,0.0,1131986.8762403866,1000000.0,7,0,
2025-08-13,B_L,1136034.8641255791,0.0035760024874464005,0.0035760024874464005,0.0,1136034.8641255791,1000000.0,7,0,
2025-08-14,B_L,1124301.870572155,-0.01032802242601508,-0.01032802242601508,0.0,1124301.870572155,1000000.0,7,0,
2025-08-15,B_L,1123627.2894498117,0.0,0.0,0.0,1123627.2894498117,1000000.0,7,0,
2025-08-18,B_L,1121546.0330067687,-0.0018522658381339469,-0.0018522658381339469,0.0,1121546.0330067687,1000000.0,7,0,
2025-08-19,B_L,1131605.9101559613,0.008969651581953238,0.008969651581953238,0.0,1131605.9101559613,1000000.0,7,0,
2025-08-20,B_L,1146337.1158880573,0.013017964646424907,0.013017964646424907,0.0,1146337.1158880573,1000000.0,7,0,
2025-08-21,B_L,1152964.311054461,0.005781192176848931,0.005781192176848931,0.0,1152964.311054461,1000000.0,7,0,
2025-08-22,B_L,1152272.5324678281,0.0,0.0,0.0,1152272.5324678281,1000000.0,7,0,
2025-08-25,B_L,1161821.0424639222,0.00828667674273553,0.00828667674273553,0.0,1161821.0424639222,1000000.0,7,0,
2025-08-26,B_L,1174577.5567641559,0.01097975835691559,0.01097975835691559,0.0,1174577.5567641559,1000000.0,7,0,
2025-08-27,B_L,1146173.2125746987,-0.024182604227266428,-0.024182604227266428,0.0,1146173.2125746987,1000000.0,7,0,
2025-08-28,B_L,1138810.9131205473,-0.006423374210267334,-0.006423374210267334,0.0,1138810.9131205473,1000000.0,7,0,
2025-08-29,B_L,1138127.6265726748,0.0,0.0,0.0,1138127.6265726748,1000000.0,7,0,
2025-09-01,B_L,1171766.443956271,0.029556278749594496,0.029556278749594496,0.0,1171766.443956271,1000000.0,7,0,
2025-09-02,B_L,1161447.5118384887,-0.008806304508040177,-0.008806304508040177,0.0,1161447.5118384887,1000000.0,7,0,
2025-09-03,B_L,1129213.9753477674,-0.02775289986174058,-0.02775289986174058,0.0,1129213.9753477674,1000000.0,7,0,
2025-09-04,B_L,1134092.573962232,0.004320349128660353,0.004320349128660353,0.0,1134092.573962232,1000000.0,7,0,
2025-09-05,B_L,1133412.1184178547,0.0,0.0,0.0,1133412.1184178547,1000000.0,7,0,
2025-09-08,B_L,1135087.444903896,0.0014781264985765613,0.0014781264985765613,0.0,1135087.444903896,1000000.0,7,0,
2025-09-09,B_L,1142610.7102508447,0.006627916977432417,0.006627916977432417,0.0,1142610.7102508447,1000000.0,7,0,
2025-09-10,B_L,1136163.1991435427,-0.005642788965181793,-0.005642788965181793,0.0,1136163.1991435427,1000000.0,7,0,
2025-09-11,B_L,1144458.851957411,0.007301462342841188,0.007301462342841188,0.0,1144458.851957411,1000000.0,7,0,
2025-09-12,B_L,1143772.1766462366,0.0,0.0,0.0,1143772.1766462366,1000000.0,7,0,
2025-09-15,B_L,1148611.8592027882,0.004231334399777519,0.004231334399777519,0.0,1148611.8592027882,1000000.0,7,0,
2025-09-16,B_L,1144979.2883998514,-0.0031625746973029186,-0.0031625746973029186,0.0,1144979.2883998514,1000000.0,7,0,
2025-09-17,B_L,1136865.6690647446,-0.007086258605119371,-0.007086258605119371,0.0,1136865.6690647446,1000000.0,7,0,
2025-09-18,B_L,1112392.495391151,-0.021526882497671793,-0.021526882497671793,0.0,1112392.495391151,1000000.0,7,0,
2025-09-19,B_L,1111725.0598939161,0.0,0.0,0.0,1111725.0598939161,1000000.0,7,0,
2025-09-22,B_L,1111522.5379444326,-0.00018216909628974726,-0.00018216909628974726,0.0,1111522.5379444326,1000000.0,7,0,
2025-09-23,B_L,1096938.7814037474,-0.013120522565071204,-0.013120522565071204,0.0,1096938.7814037474,1000000.0,7,0,
2025-09-24,B_L,1111369.4228048534,0.0131553753461421,0.0131553753461421,0.0,1111369.4228048534,1000000.0,7,0,
2025-09-25,B_L,1105025.3540176032,-0.005708334831850276,-0.005708334831850276,0.0,1105025.3540176032,1000000.0,7,0,
2025-09-26,B_L,1104362.3388051926,0.0,0.0,0.0,1104362.3388051926,1000000.0,7,0,
2025-09-29,B_L,1109774.0088061925,0.004900266706717662,0.004900266706717662,0.0,1109774.0088061925,1000000.0,7,0,
2025-09-30,B_L,1109108.1444009088,0.0,0.0,0.0,1109108.1444009088,1000000.0,7,0,
2025-10-09,B_L,1123584.463663227,0.013052216175130192,0.013052216175130192,0.0,1123584.463663227,1000000.0,7,0,
2025-10-10,B_L,1122910.3129850288,0.0,0.0,0.0,1122910.3129850288,1000000.0,7,0,
2025-10-13,B_L,1128002.6227174844,0.004534921154048837,0.004534921154048837,0.0,1128002.6227174844,1000000.0,7,0,
2025-10-14,B_L,1131592.8812523433,0.0031828459105970163,0.0031828459105970163,0.0,1131592.8812523433,1000000.0,7,0,
2025-10-15,B_L,1144418.0293337328,0.01133371223332166,0.01133371223332166,0.0,1144418.0293337328,1000000.0,7,0,
2025-10-16,B_L,1143937.6141742545,-0.00041978992567778557,-0.00041978992567778557,0.0,1143937.6141742545,1000000.0,7,0,
2025-10-17,B_L,1143251.2516057498,0.0,0.0,0.0,1143251.2516057498,1000000.0,7,0,
2025-10-20,B_L,1149268.687135569,0.005263441016458419,0.005263441016458419,0.0,1149268.687135569,1000000.0,7,0,
2025-10-21,B_L,1167325.850440052,0.015711872694877536,0.015711872694877536,0.0,1167325.850440052,1000000.0,7,0,
2025-10-22,B_L,1166527.1963641436,-0.0006841740681126241,-0.0006841740681126241,0.0,1166527.1963641436,1000000.0,7,0,
2025-10-23,B_L,1174689.787893035,0.0069973435290087305,0.0069973435290087305,0.0,1174689.787893035,1000000.0,7,0,
2025-10-24,B_L,1173984.974020299,0.0,0.0,0.0,1173984.974020299,1000000.0,7,0,
2025-10-27,B_L,1168139.5098612844,-0.004979164374648483,-0.004979164374648483,0.0,1168139.5098612844,1000000.0,7,0,
2025-10-28,B_L,1163218.896529063,-0.004212350742939844,-0.004212350742939844,0.0,1163218.896529063,1000000.0,7,0,
2025-10-29,B_L,1159027.8864800925,-0.0036029418551193192,-0.0036029418551193192,0.0,1159027.8864800925,1000000.0,7,0,
2025-10-30,B_L,1168223.6981130834,0.007934072803820254,0.007934072803820254,0.0,1168223.6981130834,1000000.0,7,0,
2025-10-31,B_L,1167522.7638942155,0.0,0.0,0.0,1167522.7638942155,1000000.0,6,0,
2025-11-03,B_L,1174482.7566327006,0.005961333649093273,0.005961333649093273,0.0,1174482.7566327006,1000000.0,6,0,
2025-11-04,B_L,1173017.2460935123,-0.0012477922991309303,-0.0012477922991309303,0.0,1173017.2460935123,1000000.0,6,0,
2025-11-05,B_L,1182169.3295291632,0.007802172957073009,0.007802172957073009,0.0,1182169.3295291632,1000000.0,6,0,
2025-11-06,B_L,1184848.5986969392,0.0022664005069755926,0.0022664005069755926,0.0,1184848.5986969392,1000000.0,6,0,
2025-11-07,B_L,1184137.689537721,0.0,0.0,0.0,1184137.689537721,1000000.0,6,0,
2025-11-10,B_L,1203286.6543912957,0.016171231625141967,0.016171231625141967,0.0,1203286.6543912957,1000000.0,6,0,
2025-11-11,B_L,1209528.8861469552,0.005187651448538129,0.005187651448538129,0.0,1209528.8861469552,1000000.0,6,0,
2025-11-12,B_L,1208384.303900778,-0.0009463041844525542,-0.0009463041844525542,0.0,1208384.303900778,1000000.0,6,0,
2025-11-13,B_L,1216366.4224260326,0.006605612551807842,0.006605612551807842,0.0,1216366.4224260326,1000000.0,6,0,
2025-11-14,B_L,1215636.6025725768,0.0,0.0,0.0,1215636.6025725768,1000000.0,6,0,
2025-11-17,B_L,1203399.2130174534,-0.010066651110394453,-0.010066651110394453,0.0,1203399.2130174534,1000000.0,6,0,
2025-11-18,B_L,1186245.8310313802,-0.014254107698028318,-0.014254107698028318,0.0,1186245.8310313802,1000000.0,6,0,
2025-11-19,B_L,1177677.6226087592,-0.007222961884023122,-0.007222961884023122,0.0,1177677.6226087592,1000000.0,6,0,
2025-11-20,B_L,1173951.9058216915,-0.003163613467338103,-0.003163613467338103,0.0,1173951.9058216915,1000000.0,6,0,
2025-11-21,B_L,1173247.5346781984,0.0,0.0,0.0,1173247.5346781984,1000000.0,6,0,
2025-11-24,B_L,1174027.3258833208,0.0006646433783780159,0.0006646433783780159,0.0,1174027.3258833208,1000000.0,6,0,
2025-11-25,B_L,1196645.4721177896,0.019265434232930846,0.019265434232930846,0.0,1196645.4721177896,1000000.0,6,0,
2025-11-26,B_L,1208853.8011935991,0.010202126996062953,0.010202126996062953,0.0,1208853.8011935991,1000000.0,6,0,
2025-11-27,B_L,1202296.7669795316,-0.005424174707969835,-0.005424174707969835,0.0,1202296.7669795316,1000000.0,6,0,
2025-11-28,B_L,1201575.388919344,0.0,0.0,0.0,1201575.388919344,1000000.0,6,0,
2025-12-01,B_L,1212850.3517700566,0.009383483512302207,0.009383483512302207,0.0,1212850.3517700566,1000000.0,6,0,
2025-12-02,B_L,1213530.351339459,0.0005606623837886016,0.0005606623837886016,0.0,1213530.351339459,1000000.0,6,0,
2025-12-03,B_L,1226007.2524935165,0.010281490809262328,0.010281490809262328,0.0,1226007.2524935165,1000000.0,6,0,
2025-12-04,B_L,1206014.4646603197,-0.0163072345555334,-0.0163072345555334,0.0,1206014.4646603197,1000000.0,6,0,
2025-12-05,B_L,1205290.8559815234,0.0,0.0,0.0,1205290.8559815234,1000000.0,6,0,
2025-12-08,B_L,1204842.359317013,-0.0003721065851322036,-0.0003721065851322036,0.0,1204842.359317013,1000000.0,6,0,
2025-12-09,B_L,1190009.7320966285,-0.01231084473888581,-0.01231084473888581,0.0,1190009.7320966285,1000000.0,6,0,
2025-12-10,B_L,1191264.9634897995,0.0010548076703199944,0.0010548076703199944,0.0,1191264.9634897995,1000000.0,6,0,
2025-12-11,B_L,1160020.4572960879,-0.026228007329436732,-0.026228007329436732,0.0,1160020.4572960879,1000000.0,6,0,
2025-12-12,B_L,1159324.4450217101,0.0,0.0,0.0,1159324.4450217101,1000000.0,6,0,
2025-12-15,B_L,1168982.3475675685,0.008330629607036066,0.008330629607036066,0.0,1168982.3475675685,1000000.0,6,0,
2025-12-16,B_L,1174069.5610559725,0.004351830888626766,0.004351830888626766,0.0,1174069.5610559725,1000000.0,6,0,
2025-12-17,B_L,1183457.5750191368,0.00799613095728387,0.00799613095728387,0.0,1183457.5750191368,1000000.0,6,0,
2025-12-18,B_L,1206421.8243432664,0.01940437055697451,0.01940437055697451,0.0,1206421.8243432664,1000000.0,6,0,
2025-12-19,B_L,1205697.9712486605,0.0,0.0,0.0,1205697.9712486605,1000000.0,6,0,
2025-12-22,B_L,1196599.13577312,-0.007546529638859286,-0.007546529638859286,0.0,1196599.13577312,1000000.0,6,0,
2025-12-23,B_L,1188481.2355283462,-0.006784143496417316,-0.006784143496417316,0.0,1188481.2355283462,1000000.0,6,0,
2025-12-24,B_L,1187871.1632801555,-0.0005133208922053859,-0.0005133208922053859,0.0,1187871.1632801555,1000000.0,6,0,
2025-12-25,B_L,1188989.3608640777,0.0009413458449773295,0.0009413458449773295,0.0,1188989.3608640777,1000000.0,6,0,
2025-12-26,B_L,1188275.9672475592,0.0,0.0,0.0,1188275.9672475592,1000000.0,6,0,
2025-12-29,B_L,1166591.9483676644,-0.01824830214324894,-0.01824830214324894,0.0,1166591.9483676644,1000000.0,6,0,
2025-12-30,B_L,1180033.597556527,0.01152215151807847,0.01152215151807847,0.0,1180033.597556527,1000000.0,6,0,
2025-12-31,B_L,1179325.577397993,0.0,0.0,0.0,1179325.577397993,1000000.0,6,0,
2026-01-05,B_L,1193533.5545963468,0.012047544351324565,0.012047544351324565,0.0,1193533.5545963468,1000000.0,6,0,
2026-01-06,B_L,1206418.7183830014,0.010795811929236027,0.010795811929236027,0.0,1206418.7183830014,1000000.0,6,0,
2026-01-07,B_L,1188422.6290090482,-0.014916951386558202,-0.014916951386558202,0.0,1188422.6290090482,1000000.0,6,0,
2026-01-08,B_L,1197073.532371429,0.007279315582869946,0.007279315582869946,0.0,1197073.532371429,1000000.0,6,0,
2026-01-09,B_L,1196355.288252006,0.0,0.0,0.0,1196355.288252006,1000000.0,6,0,
2026-01-12,B_L,1212282.9079633288,0.013313452841082502,0.013313452841082502,0.0,1212282.9079633288,1000000.0,6,0,
2026-01-13,B_L,1213269.8160806142,0.0008140905978319219,0.0008140905978319219,0.0,1213269.8160806142,1000000.0,6,0,
2026-01-14,B_L,1227778.5227771485,0.011958351311667781,0.011958351311667781,0.0,1227778.5227771485,1000000.0,6,0,
2026-01-15,B_L,1227232.0940897462,-0.00044505476945988455,-0.00044505476945988455,0.0,1227232.0940897462,1000000.0,6,0,
2026-01-16,B_L,1226495.7548332924,0.0,0.0,0.0,1226495.7548332924,1000000.0,6,0,
2026-01-19,B_L,1240198.7625401018,0.01117248686170293,0.01117248686170293,0.0,1240198.7625401018,1000000.0,6,0,
2026-01-20,B_L,1236158.5490856292,-0.003257714470056202,-0.003257714470056202,0.0,1236158.5490856292,1000000.0,6,0,
2026-01-21,B_L,1234470.2260286144,-0.0013657819688772297,-0.0013657819688772297,0.0,1234470.2260286144,1000000.0,6,0,
2026-01-22,B_L,1245086.9743523332,0.008600246567204631,0.008600246567204631,0.0,1245086.9743523332,1000000.0,6,0,
2026-01-23,B_L,1244339.9221677217,0.0,0.0,0.0,1244339.9221677217,1000000.0,6,0,
2026-01-26,B_L,1254404.3219200054,0.008088143418842526,0.008088143418842526,0.0,1254404.3219200054,1000000.0,6,0,
2026-01-27,B_L,1242802.3552639412,-0.00924898491923722,-0.00924898491923722,0.0,1242802.3552639412,1000000.0,6,0,
2026-01-28,B_L,1218543.7602597878,-0.019519270221371267,-0.019519270221371267,0.0,1218543.7602597878,1000000.0,6,0,
2026-01-29,B_L,1209530.2294876252,-0.007396969289179211,-0.007396969289179211,0.0,1209530.2294876252,1000000.0,6,0,
2026-01-30,B_L,1208804.5113499325,0.0,0.0,0.0,1208804.5113499325,1000000.0,6,0,
2026-02-02,B_L,1173668.2347549594,-0.029066963487532734,-0.029066963487532734,0.0,1173668.2347549594,1000000.0,6,0,
2026-02-03,B_L,1191764.5942677832,0.015418632776239283,0.015418632776239283,0.0,1191764.5942677832,1000000.0,6,0,
2026-02-04,B_L,1198970.08705543,0.006046070526263436,0.006046070526263436,0.0,1198970.08705543,1000000.0,6,0,
2026-02-05,B_L,1196294.220549951,-0.0022318042246163485,-0.0022318042246163485,0.0,1196294.220549951,1000000.0,6,0,
2026-02-06,B_L,1195576.444017621,0.0,0.0,0.0,1195576.444017621,1000000.0,6,0,
2026-02-09,B_L,1216274.7297272705,0.017312390030113863,0.017312390030113863,0.0,1216274.7297272705,1000000.0,6,0,
2026-02-10,B_L,1218763.746394232,0.0020464263592153142,0.0020464263592153142,0.0,1218763.746394232,1000000.0,6,0,
2026-02-11,B_L,1213744.8360881922,-0.004118033803424551,-0.004118033803424551,0.0,1213744.8360881922,1000000.0,6,0,
2026-02-12,B_L,1195398.2075146488,-0.015115721219192411,-0.015115721219192411,0.0,1195398.2075146488,1000000.0,6,0,
2026-02-13,B_L,1194680.9685901399,0.0,0.0,0.0,1194680.9685901399,1000000.0,6,0,
2026-02-24,B_L,1209602.371987341,0.012489864482239023,0.012489864482239023,0.0,1209602.371987341,1000000.0,6,0,
2026-02-25,B_L,1215765.09935566,0.005094837370559972,0.005094837370559972,0.0,1215765.09935566,1000000.0,6,0,
2026-02-26,B_L,1211597.175142128,-0.003428231502730953,-0.003428231502730953,0.0,1211597.175142128,1000000.0,6,0,
2026-02-27,B_L,1210870.2168370427,0.0,0.0,0.0,1210870.2168370427,1000000.0,6,0,
2026-03-02,B_L,1184285.9907716743,-0.021954645259018836,-0.021954645259018836,0.0,1184285.9907716743,1000000.0,6,0,
2026-03-03,B_L,1163776.3190286541,-0.01731817475072559,-0.01731817475072559,0.0,1163776.3190286541,1000000.0,6,0,
2026-03-04,B_L,1134876.7903751663,-0.024832545722883164,-0.024832545722883164,0.0,1134876.7903751663,1000000.0,6,0,
2026-03-05,B_L,1133449.6651688889,-0.0012575155456352827,-0.0012575155456352827,0.0,1133449.6651688889,1000000.0,6,0,
2026-03-06,B_L,1132769.5953697874,0.0,0.0,0.0,1132769.5953697874,1000000.0,6,0,
2026-03-09,B_L,1108636.795974712,-0.0213042435935063,-0.0213042435935063,0.0,1108636.795974712,1000000.0,6,0,
2026-03-10,B_L,1129744.8313626975,0.019039630891402554,0.019039630891402554,0.0,1129744.8313626975,1000000.0,6,0,
2026-03-11,B_L,1130975.019514019,0.0010889079703400959,0.0010889079703400959,0.0,1130975.019514019,1000000.0,6,0,
2026-03-12,B_L,1125772.6047811077,-0.004599937790974876,-0.004599937790974876,0.0,1125772.6047811077,1000000.0,6,0,
2026-03-13,B_L,1125097.141218239,0.0,0.0,0.0,1125097.141218239,1000000.0,6,0,
2026-03-16,B_L,1114824.5664414137,-0.009130389190841099,-0.009130389190841099,0.0,1114824.5664414137,1000000.0,6,0,
2026-03-17,B_L,1106734.3067577514,-0.007256980091035239,-0.007256980091035239,0.0,1106734.3067577514,1000000.0,6,0,
2026-03-18,B_L,1105214.144814349,-0.0013735563577636867,-0.0013735563577636867,0.0,1105214.144814349,1000000.0,6,0,
2026-03-19,B_L,1076800.2438514999,-0.02570895522480123,-0.02570895522480123,0.0,1076800.2438514999,1000000.0,6,0,
2026-03-20,B_L,1076154.163705189,0.0,0.0,0.0,1076154.163705189,1000000.0,6,0,
2026-03-23,B_L,1015311.7274616788,-0.056536914779970075,-0.056536914779970075,0.0,1015311.7274616788,1000000.0,6,0,
2026-03-24,B_L,1056140.1757589618,0.0402127220566593,0.0402127220566593,0.0,1056140.1757589618,1000000.0,6,0,
2026-03-25,B_L,1080660.5112627496,0.02321693281497106,0.02321693281497106,0.0,1080660.5112627496,1000000.0,6,0,
2026-03-26,B_L,1086279.242600676,0.005199349175219617,0.005199349175219617,0.0,1086279.242600676,1000000.0,6,0,
2026-03-27,B_L,1085627.4750551155,0.0,0.0,0.0,1085627.4750551155,1000000.0,6,0,
2026-03-30,B_L,1093544.9832638686,0.007293024900968985,0.007293024900968985,0.0,1093544.9832638686,1000000.0,6,0,
2026-03-31,B_L,1087528.0957492832,-0.005502185650037869,-0.005502185650037869,0.0,1087528.0957492832,1000000.0,6,0,
2026-04-01,B_L,1115499.609683307,0.02572026786558712,0.02572026786558712,0.0,1115499.609683307,1000000.0,6,0,
2026-04-02,B_L,1104098.464551788,-0.01022066259149623,-0.01022066259149623,0.0,1104098.464551788,1000000.0,6,0,
2026-04-03,B_L,1103436.005473057,0.0,0.0,0.0,1103436.005473057,1000000.0,6,0,
2026-04-07,B_L,1113491.8485780926,0.009113209153189028,0.009113209153189028,0.0,1113491.8485780926,1000000.0,6,0,
2026-04-08,B_L,1131527.1677338614,0.016197082339488633,0.016197082339488633,0.0,1131527.1677338614,1000000.0,6,0,
2026-04-09,B_L,1115294.817505932,-0.014345524076490625,-0.014345524076490625,0.0,1115294.817505932,1000000.0,6,0,
2026-04-10,B_L,1114625.6406154283,0.0,0.0,0.0,1114625.6406154283,1000000.0,6,0,
2026-04-13,B_L,1094234.4722709858,-0.018294185600452907,-0.018294185600452907,0.0,1094234.4722709858,1000000.0,6,0,
