trade_date,total_score,position_pct,position_label,risk_penalty,risk_signal_count,factor_scores,calibration_loaded,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d
20241101,20.1,100.0,满仓 100%,30.0,4,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 15.6, '市场广度': 4.5, '热点持续性': 10.0}",True,5.509844669989494,1.794371797041694,1.6638528035727962
20241104,77.4,20.0,轻仓 20%,0.0,1,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 18.2, '热点持续性': 10.0}",True,4.829259630635829,0.4121010914362122,1.6245236854055545
20241105,81.0,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.2, '市场广度': 18.8, '热点持续性': 10.0}",True,1.032870838679667,-1.2098393412740993,-0.24153031120373036
20241106,76.6,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.6, '市场广度': 13.0, '热点持续性': 10.0}",True,1.6393255618480707,-0.4674292517106826,-0.566119891854322
20241107,83.0,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.6, '市场广度': 19.4, '热点持续性': 10.0}",True,-2.6168502949971195,-2.8887005353937067,-2.93332027914337
20241108,75.4,20.0,轻仓 20%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 14.6, '市场广度': 10.8, '热点持续性': 10.0}",True,-3.521446633315539,-5.361806780766343,-1.3967714424114819
20241111,69.9,40.0,中仓 40%,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.8, '市场广度': 18.1, '热点持续性': 10.0}",True,-4.213669499110651,-5.945305300703674,-1.9461130087537026
20241112,57.4,0.0,空仓,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.8, '市场广度': 6.6, '热点持续性': 10.0}",True,-2.219782691847605,-4.740336568107361,0.02018135693235834
20241113,72.8,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.7, '市场广度': 11.1, '热点持续性': 10.0}",True,-2.0727752785773657,-3.765293399678271,-0.19735538664540364
20241114,42.6,70.0,重仓 70%,20.0,3,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 9.8, '市场广度': 2.8, '热点持续性': 10.0}",True,-0.27915531713658126,-2.4894855195613075,2.416118117345767
20241115,44.5,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 10.1, '市场广度': 4.4, '热点持续性': 10.0}",True,-1.9075329005568409,-0.12821828079958575,1.83599294844492
20241118,35.6,100.0,满仓 100%,10.0,2,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 10.1, '市场广度': 5.5, '热点持续性': 10.0}",True,-1.8078109815230392,1.2074466929691274,1.8798268970494192
20241119,59.6,0.0,空仓,0.0,0,"{'站上20日线': 4.0, '站上60日线': 20.0, '资金活跃度': 7.4, '市场广度': 18.2, '热点持续性': 10.0}",True,-2.5777748768099795,0.9801674818764816,0.46249715108426237
20241120,73.9,40.0,中仓 40%,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 9.7, '市场广度': 18.2, '热点持续性': 10.0}",True,-1.7283427830367626,-0.09915411548367947,0.4221747379066665
20241121,65.5,0.0,空仓,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 8.6, '市场广度': 10.9, '热点持续性': 10.0}",True,-2.2165177295219607,-0.045947015430392035,-0.011001648793473873
20241122,39.5,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 7.9, '市场广度': 1.6, '热点持续性': 10.0}",True,1.8139156577165583,4.1896777648424255,3.0875966992569337
20241125,52.2,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 6.2, '市场广度': 16.0, '热点持续性': 10.0}",True,3.07077141739327,4.251985830942151,2.680877516809832
20241126,36.0,100.0,满仓 100%,10.0,2,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 9.3, '市场广度': 6.7, '热点持续性': 10.0}",True,3.652084885340545,4.9974120771939745,4.103707478581531
20241127,56.9,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 8.1, '市场广度': 18.8, '热点持续性': 10.0}",True,1.6578418576540077,3.707537684768014,2.5249783301235063
20241128,51.5,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 10.1, '市场广度': 11.4, '热点持续性': 10.0}",True,2.219772362051464,5.030845814982521,3.106419055409293
20241129,62.0,0.0,空仓,0.0,0,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 18.8, '热点持续性': 10.0}",True,2.3334355542447227,1.966732940408611,2.2151595164787485
20241202,76.5,20.0,轻仓 20%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 15.7, '市场广度': 18.8, '热点持续性': 10.0}",True,1.1460226767542547,0.6643584301855521,1.288461000523089
20241203,68.1,40.0,中仓 40%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 15.1, '市场广度': 11.0, '热点持续性': 10.0}",True,1.2979258384832493,-0.5126455458544621,-0.8003802999893894
20241204,61.1,0.0,空仓,0.0,1,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 14.6, '市场广度': 4.5, '热点持续性': 10.0}",True,2.0162692711734875,0.5218462854588823,-3.0341671813809645
20241205,72.6,40.0,中仓 40%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 14.3, '市场广度': 16.3, '热点持续性': 10.0}",True,2.7500290677370476,0.03496143037071686,-4.672964137106161
20241206,79.3,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.9, '市场广度': 15.4, '热点持续性': 10.0}",True,-0.3583409585049213,-1.0577641559396223,-5.791691396820586
20241209,62.1,0.0,空仓,10.0,2,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.6, '市场广度': 8.5, '热点持续性': 10.0}",True,-0.47620680855442465,-1.5070296278864803,-5.081224309774035
20241210,78.4,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 15.6, '市场广度': 12.8, '热点持续性': 10.0}",True,-1.7873726133589507,-0.8511682154179079,-5.624069017416766
20241211,77.6,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.4, '市场广度': 17.2, '热点持续性': 10.0}",True,-1.464886920871622,-1.1402829351122468,-6.441297341504426
20241212,77.0,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.6, '市场广度': 15.4, '热点持续性': 10.0}",True,-2.6424008460147808,-1.8322491308536248,-8.463845642862678
20241213,65.8,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.2, '市场广度': 4.6, '热点持续性': 10.0}",True,-0.701938530693702,0.24363492769285955,-6.814018262802001
20241216,61.5,0.0,空仓,0.0,1,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 11.5, '市场广度': 8.0, '热点持续性': 10.0}",True,-1.0357551559044276,0.6199836566488148,-4.293472534523501
20241217,25.8,100.0,满仓 100%,30.0,4,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 11.1, '市场广度': 2.7, '热点持续性': 10.0}",True,0.9532423913835686,-0.28921741432730297,-3.9972898882488006
20241218,63.3,0.0,空仓,0.0,1,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 9.7, '市场广度': 11.6, '热点持续性': 10.0}",True,0.3294297592155937,-3.537552878547001,-4.3219132495129315
20241219,66.8,0.0,空仓,0.0,1,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 10.1, '市场广度': 10.7, '热点持续性': 10.0}",True,0.8321401947060991,-4.706280184607092,-3.8044700510508456
20241220,69.2,40.0,中仓 40%,0.0,1,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 8.0, '市场广度': 15.2, '热点持续性': 10.0}",True,0.952257722250538,-4.784536351434343,-3.672480848300841
20241223,4.8,100.0,满仓 100%,30.0,4,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 9.5, '市场广度': 3.3, '热点持续性': 10.0}",True,1.6730676974917813,-3.62888302422395,-3.241604471348969
20241224,70.2,40.0,中仓 40%,0.0,1,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 6.7, '市场广度': 17.5, '热点持续性': 10.0}",True,-1.230727984836788,-4.813874975722177,-5.3013970917170194
20241225,36.4,100.0,满仓 100%,10.0,2,"{'站上20日线': 12.0, '站上60日线': 12.0, '资金活跃度': 7.7, '市场广度': 4.7, '热点持续性': 10.0}",True,-3.854285474404784,-5.362158181084819,-4.809005707958047
20241226,63.1,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 16.0, '资金活跃度': 9.1, '市场广度': 16.0, '热点持续性': 10.0}",True,-5.492713304129559,-6.755371752225125,-4.280365671579201
20241227,62.3,0.0,空仓,0.0,1,"{'站上20日线': 12.0, '站上60日线': 16.0, '资金活跃度': 9.4, '市场广度': 14.9, '热点持续性': 10.0}",True,-5.682680311586985,-7.040500073232225,-4.398089844482966
20241230,51.0,70.0,重仓 70%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 16.0, '资金活跃度': 6.7, '市场广度': 6.3, '热点持续性': 10.0}",True,-5.2147051739312555,-4.883181265402281,-5.21929234887687
20241231,34.5,100.0,满仓 100%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 9.3, '市场广度': 3.2, '热点持续性': 10.0}",True,-3.6277952826616944,-3.7188279720254624,-2.419729557250916
20250102,25.2,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 10.8, '市场广度': 4.4, '热点持续性': 10.0}",True,-1.5683202461183265,-0.8131251013965723,1.2599275164443702
20250103,3.4,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 11.0, '市场广度': 2.4, '热点持续性': 10.0}",True,-1.3360434864232995,0.9463479181033962,3.448305068094437
20250106,21.4,100.0,满仓 100%,10.0,2,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 11.8, '市场广度': 9.6, '热点持续性': 10.0}",True,-1.4396292919804488,1.167935816852217,3.4654435710145703
20250107,39.9,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 11.7, '市场广度': 18.2, '热点持续性': 10.0}",True,0.3497630187650147,0.4018616417742038,3.6146864364829945
20250108,28.0,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 9.5, '市场广度': 8.5, '热点持续性': 10.0}",True,-0.09445948614621447,-0.5121777106385061,3.1674731211340346
20250109,33.2,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 11.8, '市场广度': 11.4, '热点持续性': 10.0}",True,0.7672277325857291,0.584493964037347,4.214086764146896
20250110,0.0,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 7.5, '市场广度': 2.2, '热点持续性': 10.0}",True,2.3132980727492036,2.654314921036738,5.911453150517598
20250113,20.0,100.0,满仓 100%,10.0,2,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 6.4, '市场广度': 13.6, '热点持续性': 10.0}",True,2.645652700066914,2.842539203449812,5.180268638347485
20250114,40.4,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 11.6, '市场广度': 18.8, '热点持续性': 10.0}",True,0.05191703641536094,-0.3533666158583637,3.412565490259012
20250115,26.5,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 8.5, '市场广度': 8.0, '热点持续性': 10.0}",True,-0.41811317204611953,1.349275655262172,3.8321080858340295
20250116,36.2,100.0,满仓 100%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 12.0, '市场广度': 14.2, '热点持续性': 10.0}",True,-0.18134245891264777,2.0900473172082323,4.421489033482984
20250117,31.3,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 9.5, '市场广度': 11.8, '热点持续性': 10.0}",True,0.3333064760018267,2.478501898870933,4.047305261622691
20250120,43.7,70.0,重仓 70%,0.0,0,"{'站上20日线': 8.0, '站上60日线': 0.0, '资金活跃度': 9.5, '市场广度': 16.2, '热点持续性': 10.0}",True,0.19181182856151668,2.2709841172618317,3.133488531051376
20250121,35.0,100.0,满仓 100%,0.0,0,"{'站上20日线': 8.0, '站上60日线': 0.0, '资金活跃度': 8.6, '市场广度': 8.4, '热点持续性': 10.0}",True,-0.40507335019499546,3.1999653613713708,4.2432258382458565
20250122,22.1,100.0,满仓 100%,10.0,2,"{'站上20日线': 8.0, '站上60日线': 0.0, '资金活跃度': 8.5, '市场广度': 5.6, '热点持续性': 10.0}",True,1.7748095397728036,3.6985942069072797,5.428093525698108
20250123,30.0,100.0,满仓 100%,10.0,2,"{'站上20日线': 8.0, '站上60日线': 0.0, '资金活跃度': 11.7, '市场广度': 10.3, '热点持续性': 10.0}",True,2.275516253247467,3.6085013276571765,2.80894742269564
20250124,56.5,70.0,重仓 70%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 0.0, '资金活跃度': 8.6, '市场广度': 17.9, '热点持续性': 10.0}",True,2.138069100097084,3.17291896788392,1.9768301702279611
20250127,26.1,100.0,满仓 100%,20.0,3,"{'站上20日线': 20.0, '站上60日线': 0.0, '资金活跃度': 8.4, '市场广度': 7.7, '热点持续性': 10.0}",True,2.0751918253140156,2.2731152429764867,2.2644799159736717
20250205,43.4,70.0,重仓 70%,0.0,1,"{'站上20日线': 8.0, '站上60日线': 0.0, '资金活跃度': 11.3, '市场广度': 14.1, '热点持续性': 10.0}",True,3.6197011563072756,3.7792868441421046,3.4828218569410208
20250206,61.7,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 0.0, '资金活跃度': 12.9, '市场广度': 18.8, '热点持续性': 10.0}",True,1.8902365681978228,2.4497781701145582,3.3766554842121543
20250207,70.3,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 4.0, '资金活跃度': 16.9, '市场广度': 19.4, '热点持续性': 10.0}",True,1.3033276420810758,2.2837110742349065,2.0849319359284024
20250210,72.8,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 8.0, '资金活跃度': 15.5, '市场广度': 19.3, '热点持续性': 10.0}",True,1.0131872248070994,1.5308609451569755,1.3242309288345133
20250211,57.7,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 4.0, '资金活跃度': 14.9, '市场广度': 8.8, '热点持续性': 10.0}",True,0.19389962842408792,0.8433520232880909,1.861676935076062
20250212,78.8,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.6, '市场广度': 16.2, '热点持续性': 10.0}",True,0.15401095163753986,1.010911654108937,0.7631547758963908
20250213,69.1,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 5.9, '热点持续性': 10.0}",True,0.5491611569104826,1.667813659402162,0.7875780056586068
20250214,70.7,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.7, '市场广度': 10.0, '热点持续性': 10.0}",True,0.9677702154243795,-0.7717068529280113,2.1763789200197614
20250217,78.1,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.2, '市场广度': 15.9, '热点持续性': 10.0}",True,0.5124813250350968,-1.1593049897408392,2.094829248779484
20250218,65.9,0.0,空仓,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.1, '市场广度': 3.8, '热点持续性': 10.0}",True,0.6481955461086208,-0.008443398817259418,3.16646105120586
20250219,78.9,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.7, '市场广度': 18.2, '热点持续性': 10.0}",True,0.85558301093418,-0.2856687458705598,2.234492736949023
20250220,74.5,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.6, '市场广度': 13.9, '热点持续性': 10.0}",True,1.1125428493092837,0.9047138321359061,1.7358597913508689
20250221,76.4,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 13.2, '热点持续性': 10.0}",True,-1.7228042816445743,-0.19434095245355332,-0.4226582788239508
20250224,75.8,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 12.6, '热点持续性': 10.0}",True,-1.6632624055611056,-0.20351449243996012,-0.08892011438033087
20250225,68.3,40.0,中仓 40%,0.0,1,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.8, '市场广度': 7.5, '热点持续性': 10.0}",True,-0.6524100520262865,1.0098086699387165,0.7153680598778189
20250226,81.2,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 11.8, '市场广度': 19.4, '热点持续性': 10.0}",True,-1.1315702341247902,-0.24527734098760412,-0.3407209909525255
20250227,73.4,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 14.2, '市场广度': 9.2, '热点持续性': 10.0}",True,-0.20554227133137148,-0.8657957932413307,-0.42246272810457786
20250228,13.9,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 8.0, '资金活跃度': 13.2, '市场广度': 2.7, '热点持续性': 10.0}",True,1.5552573697476202,2.971013286077828,0.9157013075953735
20250303,46.4,70.0,重仓 70%,0.0,1,"{'站上20日线': 4.0, '站上60日线': 8.0, '资金活跃度': 11.3, '市场广度': 13.1, '热点持续性': 10.0}",True,1.4844380125172085,3.2923020605860387,0.567420074247682
20250304,60.7,0.0,空仓,0.0,0,"{'站上20日线': 0.0, '站上60日线': 20.0, '资金活跃度': 11.9, '市场广度': 18.8, '热点持续性': 10.0}",True,1.6731344190991093,3.1751725425040123,0.7287506122883647
20250305,61.5,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 9.9, '市场广度': 9.6, '热点持续性': 10.0}",True,0.8964367040479759,2.527381421630137,0.24421860325343214
20250306,81.0,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 12.2, '市场广度': 18.8, '热点持续性': 10.0}",True,-0.6616134171550048,0.8236938866876375,-1.1561509465725983
20250307,65.7,0.0,空仓,0.0,1,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 12.0, '市场广度': 7.7, '热点持续性': 10.0}",True,1.3940744703897057,-0.22876190443432698,-8.182827346629363
20250310,69.6,40.0,中仓 40%,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 9.9, '市场广度': 13.7, '热点持续性': 10.0}",True,1.7814199728295899,0.11482806982312521,-6.553868603510882
20250311,68.5,40.0,中仓 40%,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 9.9, '市场广度': 12.6, '热点持续性': 10.0}",True,1.4773205645588483,-0.29149704760158546,-5.710896446695335
20250312,70.1,40.0,中仓 40%,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 12.6, '市场广度': 11.5, '热点持续性': 10.0}",True,1.6164542285731054,-0.09567832722183756,-4.397656115270698
20250313,59.9,0.0,空仓,0.0,0,"{'站上20日线': 12.0, '站上60日线': 20.0, '资金活跃度': 11.4, '市场广度': 6.5, '热点持续性': 10.0}",True,1.4951997459752953,0.44720494675292155,-3.5877177926111115
20250314,83.4,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 14.6, '市场广度': 18.8, '热点持续性': 10.0}",True,-1.600523880020177,-1.9960102487991516,-4.584040831432901
20250317,71.0,40.0,中仓 40%,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 11.4, '市场广度': 13.6, '热点持续性': 10.0}",True,-1.6374225309996326,-2.638030068049102,-4.625226403504712
20250318,76.2,20.0,轻仓 20%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 13.2, '市场广度': 13.0, '热点持续性': 10.0}",True,-1.7430669260084963,-2.3711343242075356,-4.482979315778812
20250319,67.3,40.0,中仓 40%,0.0,0,"{'站上20日线': 20.0, '站上60日线': 20.0, '资金活跃度': 10.9, '市场广度': 6.4, '热点持续性': 10.0}",True,-1.6848969675164138,-2.2268810406729234,-4.263561151754169
20250320,63.2,0.0,空仓,0.0,0,"{'站上20日线': 16.0, '站上60日线': 20.0, '资金活跃度': 8.5, '市场广度': 8.7, '热点持续性': 10.0}",True,-1.0325560241719045,-1.963670201852863,-3.8785511613230073
20250321,40.7,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 10.2, '市场广度': 4.5, '热点持续性': 10.0}",True,-0.4019191812533185,-7.972303034443906,-2.1812865651754776
20250324,31.6,100.0,满仓 100%,10.0,2,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 9.9, '市场广度': 5.7, '热点持续性': 10.0}",True,-1.0172644544260923,-6.661047920576801,-2.08518130248343
20250325,25.6,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 9.2, '市场广度': 10.4, '热点持续性': 10.0}",True,-0.6392092431035667,-5.435242971886767,-2.184617737519401
20250326,50.0,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 9.1, '市场广度': 14.9, '热点持续性': 10.0}",True,-0.5512724458798912,-4.306097790383234,-2.1197867792989156
20250327,45.2,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 11.5, '市场广度': 7.7, '热点持续性': 10.0}",True,-0.9408287617374222,-4.016958701342599,-2.3323875703968433
20250328,19.2,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 16.0, '资金活跃度': 9.0, '市场广度': 4.2, '热点持续性': 10.0}",True,-7.600933462731607,-2.6407400241601264,-1.8766440601618473
20250331,17.0,100.0,满仓 100%,20.0,3,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 9.7, '市场广度': 5.3, '热点持续性': 10.0}",True,-5.701785705399287,-2.0410395730946274,-1.4716767120951935
20250401,46.2,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 7.1, '市场广度': 17.1, '热点持续性': 10.0}",True,-4.826887640737009,-2.163135848145903,-2.072720477694201
20250402,40.4,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 7.1, '市场广度': 11.3, '热点持续性': 10.0}",True,-3.775639404194453,-2.0830675473577642,-1.0152780494922187
20250403,35.8,100.0,满仓 100%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 12.0, '资金活跃度': 5.2, '市场广度': 8.6, '热点持续性': 10.0}",True,-3.1053459272400885,-1.953236074231668,0.019670810453242815
20250407,0.0,100.0,满仓 100%,30.0,4,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 11.9, '市场广度': 1.8, '热点持续性': 10.0}",True,5.368228949121279,6.292688679839364,8.24845195154571
20250408,37.1,70.0,重仓 70%,0.0,1,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 12.8, '市场广度': 14.3, '热点持续性': 10.0}",True,3.8820948622293017,4.902419103869637,6.245326133996754
20250409,42.7,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 13.9, '市场广度': 18.8, '热点持续性': 10.0}",True,2.798849093571598,3.437459510841845,5.724677835348757
20250410,39.2,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 10.4, '市场广度': 18.8, '热点持续性': 10.0}",True,1.758984779276851,2.2846920865398745,4.691370578562792
20250411,35.1,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 10.5, '市场广度': 14.6, '热点持续性': 10.0}",True,1.1890334549760295,1.7550716336483863,5.117655749127903
20250414,40.5,70.0,重仓 70%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 10.5, '市场广度': 20.0, '热点持续性': 10.0}",True,0.8773609843669927,0.7848210475181139,3.6169433838803
20250415,28.7,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 7.7, '市场广度': 11.0, '热点持续性': 10.0}",True,0.9821945186930581,0.581225911869776,3.0541589319067697
20250416,21.1,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 6.0, '市场广度': 5.1, '热点持续性': 10.0}",True,0.6212233141724921,0.09241441989735755,2.795448442536941
20250417,30.8,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 7.3, '市场广度': 13.5, '热点持续性': 10.0}",True,0.5166200394032261,1.0905054632731614,3.052633671155913
20250418,26.9,100.0,满仓 100%,0.0,0,"{'站上20日线': 0.0, '站上60日线': 0.0, '资金活跃度': 7.2, '市场广度': 9.7, '热点持续性': 10.0}",True,0.5593868815084724,2.0122100982125524,3.3827378657701024
20250421,46.1,70.0,重仓 70%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 5.9, '市场广度': 18.2, '热点持续性': 10.0}",True,-0.09173508896928029,1.8399791142712063,2.696526720677772
20250422,40.7,70.0,重仓 70%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 8.3, '市场广度': 10.4, '热点持续性': 10.0}",True,-0.3970686205963414,1.2801487721626703,1.4732781391697092
20250423,46.5,70.0,重仓 70%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 10.7, '市场广度': 13.8, '热点持续性': 10.0}",True,-0.525544091850294,2.211208913408358,1.5314975764747718
20250424,40.5,70.0,重仓 70%,0.0,1,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 12.3, '市场广度': 6.2, '热点持续性': 10.0}",True,0.5709358548317223,2.352921481140813,1.3161998188753854
20250425,47.6,70.0,重仓 70%,0.0,0,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 13.4, '市场广度': 12.2, '热点持续性': 10.0}",True,1.4447415221574111,3.3045862594307973,1.3617931084714652
20250428,31.9,100.0,满仓 100%,10.0,2,"{'站上20日线': 12.0, '站上60日线': 0.0, '资金活跃度': 14.3, '市场广度': 5.6, '热点持续性': 10.0}",True,1.9334878900766572,2.810068328669124,2.2816708610382985
