symbol,stock_name,signal_date,phase,combo_id,combo_name,position_stage,meaning,action_hint,match_exact,resonance_score,resonance_ok,score_position,score_volume,score_turnover,score_chip,score_trend,resonance_note,close,pct_change,ma20,ma60,range_low,range_high,range_pct,close_vs_ma20_pct,close_vs_ma60_pct,volume,vol_ma20,vol_ratio,vol_amplify,vol_shrink,price_up,price_down,is_breakout,is_stagnant,platform_level,breakout_high,breakout_close,breakout_vol,breakout_vol_ratio,turnover_today_pct,turnover_ma20_pct,turnover_ratio,turnover_high,turnover_low,turnover_rising,chip_available,chip_pattern,chip_pattern_label,chip_state,chip_concentration,chip_peak_position,chip_bottom_stable,chip_bottom_empty,ma5_score_total
002827,高争民爆,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,92.0,True,20.0,20.0,20.0,20.0,12.0,多峰分散，高位警惕,38.06,10.0,25.9055,27.108,22.2,38.06,1.0,46.9186,40.4014,83185.99,50529.16100000001,1.6463,True,False,True,False,True,False,34.6,38.06,38.06,83185.99,1.6463,3.014,1.8308,1.6463,False,False,True,True,scattered,多峰分散无主力,dispersed,0.1883,0.1135,False,True,
002546,新联电子,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,True,82.0,True,20.0,10.0,20.0,20.0,12.0,,8.8,6.2802,8.017999999999999,7.692333333333334,6.48,8.9,0.9587,9.7531,14.3996,588642.09,462277.503,1.2734,False,False,True,False,True,False,8.7,8.85,8.8,588642.09,1.2734,7.3467,5.7696,1.2734,True,False,False,True,high_single_empty,高位单峰底仓空,dispersed,0.1818,0.7521,False,True,
601827,三峰环境,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,82.0,True,20.0,10.0,20.0,20.0,12.0,多峰分散，高位警惕,8.45,0.2372,7.925999999999999,7.7615,7.07,8.56,0.9262,6.6112,8.8707,128579.0,87631.2095,1.4673,False,False,True,False,True,True,8.45,8.56,8.45,128579.0,1.4673,0.769,0.5241,1.4672,False,True,True,True,scattered,多峰分散无主力,dispersed,0.1197,0.557,True,False,
002298,中电鑫龙,2026-08-03,2,5,高位放量滞涨,uptrend,分歧加大、可能派发,减仓或提高警惕,True,78.0,True,4.0,20.0,20.0,20.0,14.0,底仓流失+放量下跌风险；位置与组合不一致,8.86,-0.4494,7.499,8.598333333333333,6.35,12.01,0.4435,18.1491,3.0432,978749.76,490238.5609999999,1.9965,True,False,False,True,False,True,9.21,9.18,8.86,978749.76,1.9965,14.8126,7.4193,1.9965,True,False,True,True,single_peak,单峰,dispersed,0.1541,0.4329,False,True,
002606,大连电瓷,2026-08-03,2,5,高位放量滞涨,uptrend,分歧加大、可能派发,减仓或提高警惕,True,78.0,True,4.0,20.0,20.0,20.0,14.0,底仓流失+放量下跌风险；位置与组合不一致,14.5,-2.7498,13.479499999999998,14.371666666666666,11.8,18.09,0.4293,7.5708,0.893,530368.8,321889.731,1.6477,True,False,False,True,False,False,15.1,15.65,14.5,530368.8,1.6477,12.5876,7.6417,1.6472,True,False,True,True,multi_peak,多峰,dispersed,0.082,0.461,False,True,
600116,三峡水利,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,54.0,False,20.0,10.0,4.0,8.0,12.0,放量组合但换手偏低；风险组合但筹码仍集中,6.79,2.1053,6.1850000000000005,6.282166666666667,5.39,7.03,0.8537,9.7817,8.0837,229534.64,290906.48,0.789,False,False,True,False,True,False,6.65,6.8,6.79,229534.64,0.789,1.2004,1.5214,0.789,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1106,0.5549,True,False,
600704,物产中大,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,54.0,False,20.0,10.0,4.0,8.0,12.0,放量组合但换手偏低；风险组合但筹码仍集中,5.06,0.3968,4.906999999999999,4.815666666666667,4.52,5.1,0.931,3.118,5.0737,393885.94,445787.5999999999,0.8836,False,False,True,False,True,True,5.06,5.07,5.06,393885.94,0.8836,0.7617,0.8621,0.8836,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1873,0.6552,True,False,
600795,国电电力,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,54.0,False,20.0,10.0,4.0,8.0,12.0,放量组合但换手偏低；风险组合但筹码仍集中,5.11,0.5906,4.8205,4.796166666666667,4.46,5.21,0.8667,6.0056,6.5434,1167986.73,1462008.4034999998,0.7989,False,False,True,False,True,True,5.08,5.14,5.11,1167986.73,0.7989,0.6549,0.8197,0.799,False,True,False,True,single_peak,单峰,concentrated,0.2034,0.4533,True,False,
601139,深圳燃气,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,54.0,False,20.0,10.0,4.0,8.0,12.0,放量组合但换手偏低；风险组合但筹码仍集中,6.64,1.374,6.272,6.196,5.49,6.65,0.9914,5.8673,7.1659,276131.81,260882.37750000003,1.0585,False,False,True,False,True,False,6.59,6.65,6.64,276131.81,1.0585,0.9599,0.9069,1.0585,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1294,0.7845,True,False,
600025,华能水电,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,50.0,False,20.0,4.0,4.0,8.0,14.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,10.12,0.0,9.896,9.512333333333334,8.65,10.38,0.8497,2.2635,6.3882,233760.0,395704.304,0.5907,False,True,False,False,False,True,10.38,10.25,10.12,233760.0,0.5907,0.1255,0.2124,0.5909,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0713,0.3757,True,False,
600674,川投能源,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,50.0,False,20.0,4.0,4.0,8.0,14.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,15.7,-0.6958,15.207500000000001,14.715,13.37,15.98,0.8927,3.2385,6.6938,291244.6,434302.72199999995,0.6706,False,True,False,True,False,True,15.98,15.81,15.7,291244.6,0.6706,0.5975,0.891,0.6706,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0544,0.6245,True,False,
600886,国投电力,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,50.0,False,20.0,4.0,4.0,8.0,14.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,15.22,-0.1967,14.626000000000001,13.929333333333334,12.82,15.48,0.9023,4.0613,9.2658,263874.82,499327.73550000007,0.5285,False,True,False,True,False,True,15.48,15.38,15.22,263874.82,0.5285,0.354,0.6699,0.5285,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0706,0.2556,True,False,
600900,长江电力,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,50.0,False,20.0,4.0,4.0,8.0,14.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,29.05,-0.1375,28.2625,27.015833333333333,25.42,29.57,0.8747,2.7864,7.5295,1018010.37,1587688.9735,0.6412,False,True,False,True,False,True,29.57,29.2,29.05,1018010.37,0.6412,0.4161,0.6489,0.6413,False,True,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.1235,0.1639,True,False,
600998,九州通,2026-08-03,2,5,高位放量滞涨,high,分歧加大、可能派发,减仓或提高警惕,False,50.0,False,20.0,4.0,4.0,8.0,14.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,5.15,0.0,5.089,4.8595,4.44,5.28,0.8452,1.1987,5.978,280834.2,414113.11600000004,0.6782,False,True,False,False,False,True,5.28,5.2,5.15,280834.2,0.6782,0.5569,0.8212,0.6781,False,True,False,True,single_peak,单峰,concentrated,0.2223,0.7857,True,False,
600667,太极实业,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,84.0,True,20.0,10.0,20.0,20.0,14.0,,16.28,-5.5136,19.371000000000002,18.443499999999997,10.91,32.1,0.2534,-15.9568,-11.7304,3669009.03,3166561.4199999995,1.1587,False,False,False,True,False,False,31.18,17.21,16.28,3669009.03,1.1587,17.5421,15.1398,1.1587,True,False,False,True,scattered,多峰分散无主力,dispersed,0.2213,0.2921,True,False,
002360,ST同德,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,74.0,True,20.0,10.0,12.0,20.0,12.0,,5.08,4.9587,5.123,5.492999999999999,4.3,6.49,0.3562,-0.8394,-7.5187,66739.0,64224.2075,1.0392,False,False,True,False,False,False,6.04,5.11,5.08,66739.0,1.0392,2.0502,1.973,1.0391,False,False,False,True,scattered,多峰分散无主力,dispersed,0.1018,0.3653,False,True,
600930,华电新能,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,72.0,True,20.0,20.0,12.0,8.0,12.0,风险组合但筹码仍集中,4.35,2.3529,4.4085,5.3005,4.08,6.8,0.0993,-1.327,-17.9323,2493497.01,1444710.666,1.7259,True,False,True,False,False,False,4.93,4.35,4.35,2493497.01,1.7259,2.321,1.8255,1.2714,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2342,0.0809,True,False,
603375,盛景微,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,72.0,True,20.0,10.0,20.0,8.0,14.0,风险组合但筹码仍集中,32.94,-1.5541,37.7085,45.21383333333334,29.84,54.89,0.1238,-12.6457,-27.1462,33641.96,32145.855499999994,1.0465,False,False,False,True,False,False,51.34,34.68,32.94,33641.96,1.0465,5.2746,5.04,1.0465,True,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.0946,0.1182,True,False,
000628,高新发展,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,70.0,True,20.0,10.0,20.0,8.0,12.0,风险组合但筹码仍集中,38.38,4.6632,38.546499999999995,49.413000000000004,32.57,65.89,0.1744,-0.4319,-22.3281,109430.46,130415.43149999999,0.8391,False,False,True,False,False,False,50.05,38.69,38.38,109430.46,0.8391,5.6924,6.784,0.8391,True,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2267,0.1029,True,False,
002929,润建股份,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,70.0,True,20.0,10.0,20.0,8.0,12.0,风险组合但筹码仍集中,49.1,2.3556,53.0385,65.79350000000001,43.14,99.97,0.1049,-7.4257,-25.3726,164308.55,168629.05349999998,0.9744,False,False,True,False,False,False,69.91,50.43,49.1,164308.55,0.9744,7.5869,7.7871,0.9743,True,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.131,0.0292,True,False,
002497,雅化集团,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,68.0,True,20.0,4.0,12.0,20.0,12.0,量能与组合方向相反,17.94,2.3388,18.298000000000002,21.593666666666664,15.87,31.26,0.1345,-1.9565,-16.9201,384232.14,610503.584,0.6294,False,True,True,False,False,False,24.65,18.13,17.94,384232.14,0.6294,3.6262,5.7617,0.6294,False,False,False,True,single_peak,单峰,dispersed,0.1955,0.0994,False,True,
603685,晨丰科技,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,68.0,True,20.0,10.0,4.0,20.0,14.0,放量组合但换手偏低,25.05,-1.8032,26.557499999999997,30.051,23.27,36.87,0.1309,-5.6764,-16.6417,21179.71,26705.108999999997,0.7931,False,False,False,True,False,False,31.4,26.0,25.05,21179.71,0.7931,1.0513,1.3256,0.7931,False,True,False,True,scattered,多峰分散无主力,dispersed,0.03,0.936,True,False,
002364,中恒电气,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,66.0,True,20.0,4.0,20.0,8.0,14.0,量能与组合方向相反；风险组合但筹码仍集中,34.15,-3.7486,43.116,49.066500000000005,33.72,59.86,0.0164,-20.7951,-30.4006,288957.59,440016.471,0.6567,False,True,False,True,False,False,59.86,36.05,34.15,288957.59,0.6567,5.1775,7.8841,0.6567,True,False,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.102,0.0872,True,False,
002169,智光电气,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,62.0,True,20.0,10.0,12.0,8.0,12.0,风险组合但筹码仍集中,11.32,4.3318,11.7,14.206999999999999,9.74,19.76,0.1577,-3.2479,-20.321,248524.11,258510.3495,0.9614,False,False,True,False,False,False,14.48,11.46,11.32,248524.11,0.9614,3.2758,3.4074,0.9614,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.0928,0.1158,True,False,
002323,*ST雅博,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,62.0,True,20.0,10.0,12.0,8.0,12.0,风险组合但筹码仍集中,1.33,2.3077,1.3455,1.3543333333333334,1.09,1.62,0.4528,-1.152,-1.7967,514158.39,521233.127,0.9864,False,False,True,False,False,False,1.56,1.35,1.33,514158.39,0.9864,2.4247,2.4581,0.9864,False,False,False,True,single_peak,单峰,concentrated,0.3944,0.3962,True,False,
002534,西子洁能,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,62.0,True,20.0,10.0,12.0,8.0,12.0,风险组合但筹码仍集中,14.11,1.8773,14.725,17.77,11.95,22.49,0.2049,-4.1766,-20.5965,274484.09,219084.38999999998,1.2529,False,False,True,False,False,False,18.6,14.5,14.11,274484.09,1.2529,3.3256,2.6544,1.2529,False,False,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0854,0.0617,True,False,
002973,侨银股份,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,62.0,True,20.0,10.0,12.0,8.0,12.0,风险组合但筹码仍集中,9.34,4.0089,9.5625,11.419666666666666,8.68,14.25,0.1185,-2.3268,-18.2113,80155.0,75913.1995,1.0559,False,False,True,False,False,False,10.9,9.35,9.34,80155.0,1.0559,2.5234,2.3898,1.0559,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.158,0.0575,True,False,
601991,大唐发电,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,62.0,True,20.0,10.0,12.0,8.0,12.0,风险组合但筹码仍集中,6.18,4.5685,6.287999999999999,7.305666666666666,5.45,9.92,0.1633,-1.7176,-15.4081,4536908.79,6059452.062500002,0.7487,False,False,True,False,False,False,7.94,6.2,6.18,4536908.79,0.7487,3.66,4.8882,0.7487,False,False,False,True,multi_peak,多峰,concentrated,0.1193,0.123,False,False,
605580,恒盛能源,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,60.0,True,20.0,4.0,4.0,20.0,12.0,量能与组合方向相反；放量组合但换手偏低,17.15,2.8177,18.147,23.015833333333333,14.97,31.9,0.1288,-5.494,-25.4861,52615.4,79888.5885,0.6586,False,True,True,False,False,False,26.54,17.16,17.15,52615.4,0.6586,1.8791,2.8532,0.6586,False,True,False,True,scattered,多峰分散无主力,dispersed,0.1701,0.0845,False,True,
000100,TCL科技,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,58.0,False,20.0,4.0,12.0,8.0,14.0,量能与组合方向相反；风险组合但筹码仍集中,4.7,-0.6342,5.024,4.825666666666666,4.04,6.26,0.2973,-6.449,-2.6041,4393715.72,9143249.662,0.4805,False,True,False,True,False,True,5.63,4.72,4.7,4393715.72,0.4805,2.1843,4.6146,0.4733,False,False,False,True,single_peak,单峰,concentrated,0.1729,0.4324,True,False,
001896,豫能控股,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,56.0,False,20.0,4.0,12.0,8.0,12.0,量能与组合方向相反；风险组合但筹码仍集中,12.21,1.5807,13.9185,16.749000000000002,11.56,24.04,0.0521,-12.275,-27.1001,729798.13,1275285.1809999999,0.5723,False,True,True,False,False,False,17.16,12.48,12.21,729798.13,0.5723,4.7831,8.3582,0.5723,False,False,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0876,0.0513,True,False,
002617,露笑科技,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,56.0,False,20.0,4.0,12.0,8.0,12.0,量能与组合方向相反；风险组合但筹码仍集中,6.17,0.982,6.795999999999999,8.386166666666666,5.57,10.87,0.1132,-9.2113,-26.4265,689047.1,1601695.7310000001,0.4302,False,True,True,False,False,True,9.87,6.17,6.17,689047.1,0.4302,3.6698,8.5305,0.4302,False,False,False,True,low_single_peak,低位单峰底仓稳,concentrated,0.2221,0.0623,True,False,
603977,国泰集团,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,48.0,False,20.0,4.0,4.0,8.0,12.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,11.55,1.6725,11.5995,13.3935,10.28,16.91,0.1916,-0.4267,-13.7641,81494.0,156799.7935,0.5197,False,True,True,False,False,False,15.68,11.6,11.55,81494.0,0.5197,1.3118,2.524,0.5197,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.0648,0.0935,True,False,
605090,九丰能源,2026-08-03,2,6,下跌放量,downtrend,恐慌释放、风险较高,一般不急于抄底，等待止跌信号,False,48.0,False,20.0,4.0,4.0,8.0,12.0,量能与组合方向相反；放量组合但换手偏低；风险组合但筹码仍集中,32.46,1.8193,34.8975,37.015166666666666,30.15,47.75,0.1313,-6.9847,-12.3062,111195.05,323585.32149999996,0.3436,False,True,True,False,False,False,42.35,32.75,32.46,111195.05,0.3436,1.5768,4.5924,0.3434,False,True,False,True,multi_peak_stable,上涨多峰底不动,concentrated,0.1037,0.1051,True,False,
